label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults,L1D_MPKI,L1D_miss_rate,branch_MPKI,branch_rate,branch_miss_rate,IPC,CPI
tile_512,tile,512,128,128,3,1234,17,0,88,1032097,15215,835237,23060,4869032,2960491,2,176,3.12485,0.0147418,4.73605,0.171541,0.0276089,1.64467,0.608025
tile_512,tile,512,128,128,3,1234,18,0,65,1123020,13469,934468,24653,5482194,2963549,1,179,2.45686,0.0119936,4.49692,0.170455,0.0263819,1.84987,0.540577
tile_512,tile,512,128,128,3,1234,19,0,67,1097811,13061,913628,23865,5359791,2997137,1,178,2.43685,0.0118973,4.4526,0.17046,0.0261211,1.7883,0.559189
tile_512,tile,512,128,128,3,1234,20,0,69,1051887,12632,876058,21080,5136895,2685707,1,179,2.45907,0.0120089,4.10365,0.170542,0.0240623,1.91268,0.522827
tile_512,tile,512,256,256,3,1234,1,0,100,2272614,17877,1938967,48526,11574496,5495375,1,325,1.54452,0.00786627,4.19249,0.167521,0.0250267,2.10622,0.474783
tile_512,tile,512,256,256,3,1234,2,0,81,2500986,15946,2171239,51061,13025645,5437273,1,326,1.2242,0.00637589,3.92004,0.16669,0.023517,2.39562,0.417428
tile_512,tile,512,256,256,3,1234,3,0,76,2661029,15826,2310181,54359,13863310,5756898,1,327,1.14157,0.00594732,3.92107,0.16664,0.0235302,2.40812,0.415261
tile_512,tile,512,256,256,3,1234,4,0,95,2350805,18632,2012870,48173,12011278,5714430,2,325,1.55121,0.0079258,4.01065,0.167582,0.0239325,2.10192,0.475755
tile_512,tile,512,256,256,3,1234,5,0,81,2529707,16272,2192145,52275,13154077,5583321,2,327,1.23703,0.00643237,3.97405,0.166651,0.0238465,2.35596,0.424456
tile_512,tile,512,256,256,3,1234,6,0,81,2515298,16340,2184083,50869,13100768,5424212,1,329,1.24726,0.00649625,3.8829,0.166714,0.0232908,2.41524,0.414038
tile_512,tile,512,256,256,3,1234,7,0,78,2581308,15102,2241033,52387,13448813,5616387,1,328,1.12292,0.00585052,3.89529,0.166634,0.0233763,2.39457,0.417612
tile_512,tile,512,256,256,3,1234,8,0,80,2525929,15483,2193009,52033,13157009,5441292,1,328,1.17679,0.00612963,3.95477,0.16668,0.0237268,2.41799,0.413566
tile_512,tile,512,256,256,3,1234,9,0,84,2471215,15831,2141418,51175,12824767,5564735,2,328,1.23441,0.00640616,3.99033,0.166975,0.0238977,2.30465,0.433905
tile_512,tile,512,256,256,3,1234,10,0,100,2271982,17951,1938860,46822,11570298,5244336,0,327,1.55147,0.00790103,4.04674,0.167572,0.0241492,2.20625,0.453259
tile_512,tile,512,256,256,3,1234,11,0,81,2500761,15299,2167889,51367,13013226,5451511,2,325,1.17565,0.00611774,3.94729,0.166591,0.0236945,2.38709,0.418921
tile_512,tile,512,256,256,3,1234,12,0,80,2541739,14766,2207099,51651,13243821,5468889,1,328,1.11494,0.00580941,3.90001,0.166651,0.0234022,2.42167,0.412939
tile_512,tile,512,256,256,3,1234,13,0,81,2511509,14606,2180410,51275,13085774,5483993,1,325,1.11617,0.00581563,3.91838,0.166624,0.0235162,2.38618,0.419081
tile_512,tile,512,256,256,3,1234,14,0,81,2497917,15599,2169292,51345,13013014,5433227,1,327,1.19872,0.0062448,3.94567,0.166702,0.023669,2.39508,0.417523
tile_512,tile,512,256,256,3,1234,15,0,81,2499399,15689,2170176,51908,13025054,5557379,1,324,1.20452,0.00627711,3.98524,0.166616,0.0239188,2.34374,0.426668
tile_512,tile,512,256,256,3,1234,16,0,90,2420860,17674,2078899,49611,12433513,5683573,2,325,1.42148,0.00730071,3.9901,0.167201,0.0238641,2.18762,0.457117
tile_512,tile,512,256,256,3,1234,17,0,89,2410204,17337,2073090,48092,12398561,5510527,1,326,1.39831,0.00719317,3.87884,0.167204,0.0231982,2.24998,0.444449
tile_512,tile,512,256,256,3,1234,18,0,80,2511971,15902,2181839,51866,13091147,5491396,1,325,1.21471,0.00633049,3.96191,0.166665,0.0237717,2.38394,0.419474
tile_512,tile,512,256,256,3,1234,19,0,81,2506700,14940,2174487,51928,13046602,5640954,1,328,1.14513,0.00596003,3.98019,0.166671,0.0238806,2.31284,0.43237
tile_512,tile,512,256,256,3,1234,20,0,100,2271683,19346,1937709,46997,11569650,5471938,1,324,1.67213,0.00851615,4.06209,0.167482,0.0242539,2.11436,0.472956
tile_512,tile,512,512,512,3,1234,1,0,97,7561283,33002,6654231,149549,40212967,15187570,2,904,0.820681,0.0043646,3.71892,0.165475,0.0224743,2.64776,0.377678
tile_512,tile,512,512,512,3,1234,2,0,93,7720768,30383,6824933,153162,41302217,15338690,1,902,0.735626,0.00393523,3.70832,0.165244,0.0224415,2.69268,0.371377
tile_512,tile,512,512,512,3,1234,3,0,92,7749407,31014,6851142,152195,41454881,15542469,1,904,0.748139,0.00400211,3.67134,0.165267,0.0222145,2.6672,0.374925
tile_512,tile,512,512,512,3,1234,4,0,93,7733163,29345,6836802,152349,41371069,15274463,1,903,0.709312,0.0037947,3.6825,0.165256,0.0222837,2.70851,0.369206
tile_512,tile,512,512,512,3,1234,5,0,93,7711826,28023,6817746,152986,41253506,15925111,1,904,0.679288,0.00363377,3.70844,0.165265,0.0224394,2.59047,0.38603
tile_512,tile,512,512,512,3,1234,6,0,94,7606817,31393,6725753,151725,40696646,15156459,1,902,0.77139,0.00412696,3.72819,0.165266,0.0225588,2.6851,0.372425
tile_512,tile,512,512,512,3,1234,7,0,93,7734284,32911,6835969,154128,41347581,15589989,2,904,0.79596,0.00425521,3.72762,0.165329,0.0225466,2.65219,0.377047
tile_512,tile,512,512,512,3,1234,8,0,92,7786048,31699,6882034,155539,41644006,15807188,3,905,0.76119,0.00407126,3.73497,0.165259,0.0226007,2.6345,0.379579
tile_512,tile,512,512,512,3,1234,9,0,96,7623537,33626,6716064,151786,40600247,15612286,2,904,0.828222,0.00441081,3.73855,0.165419,0.0226004,2.60053,0.384537
tile_512,tile,512,512,512,3,1234,10,0,100,7438969,33894,6538297,148880,39492119,15323889,1,903,0.858247,0.00455628,3.76987,0.16556,0.0227705,2.57716,0.388024
tile_512,tile,512,512,512,3,1234,11,0,93,7736202,30921,6839501,153824,41390931,15694732,1,900,0.747048,0.00399692,3.71637,0.165242,0.0224905,2.63725,0.379183
tile_512,tile,512,512,512,3,1234,12,0,94,7620165,30595,6736824,150992,40765617,15017663,1,902,0.75051,0.004015,3.70391,0.165258,0.0224129,2.71451,0.36839
tile_512,tile,512,512,512,3,1234,13,0,93,7726689,30484,6830259,154775,41333850,15543624,1,902,0.737507,0.00394529,3.74451,0.165246,0.0226602,2.65922,0.376051
tile_512,tile,512,512,512,3,1234,14,0,93,7717638,28059,6821699,152599,41279268,15567784,1,903,0.679736,0.0036357,3.69675,0.165257,0.0223696,2.65158,0.377133
tile_512,tile,512,512,512,3,1234,15,0,93,7745427,30421,6846761,153745,41430554,15686290,2,906,0.734265,0.00392761,3.71091,0.165259,0.0224551,2.6412,0.378616
tile_512,tile,512,512,512,3,1234,16,0,93,7733101,31353,6834864,153472,41358129,15501980,1,904,0.758086,0.00405439,3.71081,0.16526,0.0224543,2.66793,0.374823
tile_512,tile,512,512,512,3,1234,17,0,92,7788582,31277,6883747,154701,41657134,15571998,1,905,0.75082,0.00401575,3.71367,0.165248,0.0224734,2.67513,0.373813
tile_512,tile,512,512,512,3,1234,18,0,98,7527748,34147,6621832,151733,40000716,15559579,3,904,0.85366,0.00453615,3.79326,0.165543,0.0229141,2.57081,0.388983
tile_512,tile,512,512,512,3,1234,19,0,93,7746606,28605,6847013,154991,41430927,15917726,1,903,0.690426,0.00369258,3.74095,0.165263,0.0226363,2.60282,0.384199
tile_512,tile,512,512,512,3,1234,20,0,100,7440185,35239,6538503,149256,39499280,15472991,1,904,0.892143,0.00473631,3.7787,0.165535,0.0228272,2.55279,0.391728
tile_512,tile,512,1024,1024,3,1234,1,0,96,28732014,64211,25527978,563309,154861203,56353177,1,3209,0.414636,0.00223482,3.63751,0.164844,0.0220663,2.74805,0.363895
tile_512,tile,512,1024,1024,3,1234,2,0,96,28761781,72279,25552909,562378,155016448,57031622,1,3209,0.466267,0.00251302,3.62786,0.16484,0.0220084,2.71808,0.367907
tile_512,tile,512,1024,1024,3,1234,3,0,97,28685773,67994,25488073,561032,154618207,55943816,1,3209,0.439754,0.0023703,3.6285,0.164845,0.0220116,2.76381,0.361819
tile_512,tile,512,1024,1024,3,1234,4,0,97,28686438,67067,25487104,559875,154617848,56417906,1,3209,0.43376,0.00233793,3.62102,0.164839,0.021967,2.74058,0.364886
tile_512,tile,512,1024,1024,3,1234,5,0,97,28619535,61422,25428759,561807,154256721,60794690,1,3210,0.39818,0.00214616,3.64203,0.164847,0.0220934,2.53734,0.394114
tile_512,tile,512,1024,1024,3,1234,6,0,97,28607235,69179,25410032,560854,154117126,56606442,2,3207,0.448873,0.00241823,3.63914,0.164875,0.0220721,2.72261,0.367295
tile_512,tile,512,1024,1024,3,1234,7,0,98,28421501,70098,25226870,557077,152985820,55278952,2,3209,0.458199,0.00246637,3.64136,0.164897,0.0220827,2.76752,0.361334
tile_512,tile,512,1024,1024,3,1234,8,0,97,28675074,70174,25477325,561386,154554172,55937051,1,3209,0.454041,0.00244721,3.63229,0.164844,0.0220347,2.763,0.361925
tile_512,tile,512,1024,1024,3,1234,9,0,97,28701594,71850,25502063,559928,154705098,55443880,1,3209,0.464432,0.00250335,3.61932,0.164843,0.0219562,2.7903,0.358384
tile_512,tile,512,1024,1024,3,1234,10,0,97,28654765,66421,25459714,561948,154445046,55811932,1,3209,0.430062,0.00231797,3.6385,0.164846,0.022072,2.76724,0.361371
tile_512,tile,512,1024,1024,3,1234,11,0,97,28694920,68230,25493647,561554,154657646,58861613,1,3208,0.441168,0.00237777,3.63095,0.164839,0.0220272,2.62748,0.380593
tile_512,tile,512,1024,1024,3,1234,12,0,96,28755077,69016,25546644,563629,154975010,57677135,2,3209,0.445336,0.00240013,3.6369,0.164844,0.0220627,2.68694,0.372171
tile_512,tile,512,1024,1024,3,1234,13,0,97,28669364,65866,25470907,560199,154516571,55673841,2,3210,0.426271,0.00229743,3.62549,0.164843,0.0219937,2.77539,0.36031
tile_512,tile,512,1024,1024,3,1234,14,0,96,28747903,65744,25540360,561689,154938444,57003856,2,3212,0.424323,0.00228691,3.62524,0.164842,0.0219922,2.71803,0.367913
tile_512,tile,512,1024,1024,3,1234,15,0,97,28637441,70555,25445162,560803,154355320,55443868,1,3213,0.457095,0.00246373,3.6332,0.164848,0.0220397,2.78399,0.359196
tile_512,tile,512,1024,1024,3,1234,16,0,97,28577411,72708,25383106,559369,153970264,55810739,1,3209,0.472221,0.00254425,3.63297,0.164857,0.0220371,2.75879,0.362477
tile_512,tile,512,1024,1024,3,1234,17,0,98,28417784,66811,25250179,556360,153177260,55300724,1,3209,0.436168,0.00235103,3.63213,0.164843,0.0220339,2.7699,0.361024
tile_512,tile,512,1024,1024,3,1234,18,0,96,28734182,63836,25527687,561120,154868035,57668405,1,3210,0.412196,0.0022216,3.62321,0.164835,0.0219808,2.68549,0.372371
tile_512,tile,512,1024,1024,3,1234,19,0,97,28662235,68965,25467293,560137,154492083,55544818,1,3210,0.446398,0.00240613,3.62567,0.164845,0.0219944,2.7814,0.359532
tile_512,tile,512,1024,1024,3,1234,20,0,97,28614583,66608,25423295,559717,154229518,57096236,1,3212,0.431876,0.00232776,3.62912,0.164841,0.0220159,2.70122,0.370203
tile_512,tile,512,2048,2048,3,1234,1,0,99,111553631,215285,99247836,2170726,602466307,223153241,1,12430,0.357339,0.00192988,3.60307,0.164736,0.0218718,2.69979,0.3704
tile_512,tile,512,2048,2048,3,1234,2,0,99,111562523,216945,99255984,2169651,602520439,220247942,1,12428,0.360062,0.0019446,3.60096,0.164735,0.0218591,2.73565,0.365544
tile_512,tile,512,2048,2048,3,1234,3,0,99,111227336,221432,98951750,2163383,600678136,218959725,3,12431,0.368637,0.00199081,3.60157,0.164733,0.021863,2.74333,0.364521
tile_512,tile,512,2048,2048,3,1234,4,0,100,110689476,224333,98440415,2151523,597491689,220718256,2,12428,0.375458,0.00202669,3.60093,0.164756,0.0218561,2.70703,0.369408
tile_512,tile,512,2048,2048,3,1234,5,0,99,111521346,229160,99220583,2168975,602304086,220034136,1,12431,0.380472,0.00205485,3.60113,0.164735,0.0218601,2.73732,0.365321
tile_512,tile,512,2048,2048,3,1234,6,0,99,111547552,233220,99243465,2168721,602439989,219493404,1,12429,0.387126,0.00209077,3.5999,0.164736,0.0218525,2.74468,0.364341
tile_512,tile,512,2048,2048,3,1234,7,0,99,111309972,224727,99019658,2163696,601073977,219605042,2,12427,0.373876,0.00201893,3.59972,0.164738,0.0218512,2.73707,0.365354
tile_512,tile,512,2048,2048,3,1234,8,0,99,111571276,228083,99262317,2167523,602566993,221931599,1,12426,0.378519,0.00204428,3.59715,0.164732,0.0218363,2.7151,0.36831
tile_512,tile,512,2048,2048,3,1234,9,0,99,111404851,221977,99118622,2165906,601683625,222004995,2,12428,0.368926,0.00199253,3.59974,0.164735,0.0218517,2.71023,0.368973
tile_512,tile,512,2048,2048,3,1234,10,0,99,111241416,218757,98966674,2162626,600762689,220145524,3,12428,0.364132,0.00196651,3.5998,0.164735,0.0218521,2.72893,0.366443
tile_512,tile,512,2048,2048,3,1234,11,0,99,111478790,216894,99183952,2165599,602080624,224067669,1,12426,0.360241,0.00194561,3.59686,0.164735,0.0218342,2.68705,0.372156
tile_512,tile,512,2048,2048,3,1234,12,0,100,110695637,235682,98445407,2151630,597524276,219768289,1,12430,0.394431,0.0021291,3.60091,0.164755,0.0218561,2.71888,0.367798
tile_512,tile,512,2048,2048,3,1234,13,0,99,111508498,223390,99209880,2168722,602235449,220598665,1,12432,0.370935,0.00200335,3.60112,0.164736,0.0218599,2.73,0.3663
tile_512,tile,512,2048,2048,3,1234,14,0,99,111323358,225551,99045042,2165044,601233940,219606774,1,12432,0.375147,0.00202609,3.601,0.164736,0.0218592,2.73778,0.36526
tile_512,tile,512,2048,2048,3,1234,15,0,99,111283437,221008,99005554,2164691,601002409,218856048,4,12430,0.367732,0.00198599,3.6018,0.164734,0.0218643,2.74611,0.364152
tile_512,tile,512,2048,2048,3,1234,16,0,99,111525579,225508,99223528,2169010,602318570,224419809,1,12430,0.3744,0.00202203,3.6011,0.164736,0.0218598,2.68389,0.372593
tile_512,tile,512,2048,2048,3,1234,17,0,98,111582546,218724,99276864,2168690,602642506,220930993,1,12428,0.362942,0.0019602,3.59863,0.164736,0.0218449,2.72774,0.366604
tile_512,tile,512,2048,2048,3,1234,18,0,99,111551793,225032,99248110,2169654,602472881,224425861,1,12429,0.373514,0.00201729,3.60125,0.164735,0.0218609,2.68451,0.372508
tile_512,tile,512,2048,2048,3,1234,19,0,100,110692165,229493,98443446,2155812,597506286,221925078,2,12430,0.384085,0.00207325,3.60802,0.164757,0.021899,2.69238,0.371419
tile_512,tile,512,2048,2048,3,1234,20,0,99,111492885,230628,99193864,2167912,602146736,221197280,1,12432,0.38301,0.00206854,3.60031,0.164734,0.0218553,2.72222,0.367348
tile_512,tile,512,4096,4096,3,1234,1,0,99,441987180,912431,393327574,8565156,2388206308,886862033,1,49301,0.382057,0.00206438,3.58644,0.164696,0.0217761,2.69287,0.371351
tile_512,tile,512,4096,4096,3,1234,2,0,99,442152560,880813,393486956,8571182,2389106414,888352357,4,49302,0.368679,0.0019921,3.58761,0.1647,0.0217826,2.68937,0.371835
tile_512,tile,512,4096,4096,3,1234,3,0,100,441323951,902774,392710205,8559988,2384319704,881685029,1,49298,0.37863,0.0020456,3.59012,0.164705,0.0217972,2.70428,0.369785
tile_512,tile,512,4096,4096,3,1234,4,0,99,442297449,885858,393581616,8568560,2389848843,894013742,3,49298,0.370675,0.00200286,3.5854,0.164689,0.0217707,2.67317,0.374088
tile_512,tile,512,4096,4096,3,1234,5,0,99,442214139,881715,393540291,8564484,2389444847,883823920,1,49300,0.369004,0.00199386,3.5843,0.164699,0.0217627,2.70353,0.369887
tile_512,tile,512,4096,4096,3,1234,6,0,99,442212761,891916,393540260,8572050,2389444402,882644355,2,49302,0.373273,0.00201694,3.58747,0.164699,0.0217819,2.70714,0.369393
tile_512,tile,512,4096,4096,3,1234,7,0,99,442200375,870400,393528972,8567812,2389381803,878496928,3,49298,0.364278,0.00196834,3.58579,0.164699,0.0217717,2.71985,0.367667
tile_512,tile,512,4096,4096,3,1234,8,0,99,442213278,905116,393539224,8574484,2389434960,878204760,3,49300,0.378799,0.00204679,3.5885,0.1647,0.0217881,2.72082,0.367537
tile_512,tile,512,4096,4096,3,1234,9,0,99,442147297,872384,393478910,8570461,2389078357,889782782,4,49304,0.365155,0.00197306,3.58735,0.164699,0.0217812,2.68501,0.372438
tile_512,tile,512,4096,4096,3,1234,10,0,99,441889207,877454,393242787,8569434,2387649214,886045196,3,49302,0.367497,0.00198569,3.58907,0.164699,0.0217917,2.69473,0.371095
tile_512,tile,512,4096,4096,3,1234,11,0,99,441850746,880779,393215165,8568198,2387477040,890707325,3,49301,0.368916,0.00199339,3.58881,0.164699,0.0217901,2.68043,0.373075
tile_512,tile,512,4096,4096,3,1234,12,0,99,442247910,892356,393568995,8575494,2389618286,889922079,2,49303,0.37343,0.00201777,3.58865,0.1647,0.021789,2.6852,0.372412
tile_512,tile,512,4096,4096,3,1234,13,0,99,442180461,874522,393512360,8564371,2389278287,885105673,2,49301,0.366019,0.00197775,3.5845,0.164699,0.0217639,2.69943,0.370449
tile_512,tile,512,4096,4096,3,1234,14,0,99,442235369,873696,393557277,8570707,2389553477,888472142,2,49301,0.365631,0.00197564,3.58674,0.164699,0.0217775,2.68951,0.371815
tile_512,tile,512,4096,4096,3,1234,15,0,99,442436716,876829,393703055,8572151,2390585681,896411647,2,49303,0.366784,0.00198182,3.5858,0.164689,0.0217731,2.66684,0.374976
tile_512,tile,512,4096,4096,3,1234,16,0,99,441772750,889082,393120860,8561631,2386878144,885340625,3,49301,0.372487,0.00201253,3.58696,0.164701,0.0217786,2.696,0.37092
tile_512,tile,512,4096,4096,3,1234,17,0,99,441907975,874489,393266268,8566036,2387786652,892950488,5,49300,0.366234,0.00197889,3.58744,0.164699,0.0217818,2.67404,0.373966
tile_512,tile,512,4096,4096,3,1234,18,0,99,442229037,888903,393555264,8574752,2389538863,883990512,2,49303,0.371998,0.00201005,3.58845,0.164699,0.0217879,2.70313,0.369942
tile_512,tile,512,4096,4096,3,1234,19,0,99,442248799,892093,393569189,8569202,2389630996,896635586,2,49300,0.373318,0.00201717,3.58599,0.164699,0.0217731,2.66511,0.375219
tile_512,tile,512,4096,4096,3,1234,20,0,99,441954157,895291,393305648,8561417,2388024183,889329329,2,49303,0.374909,0.00202576,3.58515,0.164699,0.0217678,2.6852,0.372412
tile_512,tile,512,8192,8192,3,1234,1,0,99,1765403855,3670816,1571315797,34163681,9541402081,3567429776,7,196772,0.384725,0.00207931,3.58057,0.164684,0.0217421,2.67459,0.373889
tile_512,tile,512,8192,8192,3,1234,2,0,99,1765627818,3596090,1571534619,34180830,9542709428,3558012255,6,196775,0.376842,0.00203672,3.58188,0.164684,0.02175,2.68203,0.372851
tile_512,tile,512,8192,8192,3,1234,3,0,99,1765230263,3613816,1571185144,34170946,9540629848,3531780299,6,196774,0.378782,0.00204722,3.58162,0.164684,0.0217485,2.70137,0.370183
tile_512,tile,512,8192,8192,3,1234,4,0,99,1765567541,3583086,1571480340,34161234,9542420754,3552286091,8,196774,0.37549,0.00202942,3.57993,0.164684,0.0217383,2.68628,0.372263
tile_512,tile,512,8192,8192,3,1234,5,0,99,1765782076,3629250,1571669806,34212818,9543555427,3569034584,9,196770,0.380283,0.00205532,3.58491,0.164684,0.0217685,2.67399,0.373973
tile_512,tile,512,8192,8192,3,1234,6,0,99,1765256427,3618582,1571206741,34177713,9540761908,3551622086,7,196776,0.379276,0.00204989,3.58228,0.164684,0.0217525,2.68631,0.372258
tile_512,tile,512,8192,8192,3,1234,7,0,99,1765400379,3631953,1571334588,34155142,9541518605,3563742242,8,196771,0.380647,0.0020573,3.57963,0.164684,0.0217364,2.67739,0.373498
tile_512,tile,512,8192,8192,3,1234,8,0,99,1765153252,3753031,1571118031,34171512,9540195826,3528947665,5,196772,0.393391,0.00212618,3.58185,0.164684,0.0217498,2.70341,0.369903
tile_512,tile,512,8192,8192,3,1234,9,0,99,1765172537,3590301,1571123866,34155252,9540265514,3541686551,12,196772,0.376331,0.00203397,3.58012,0.164683,0.0217394,2.69371,0.371236
tile_512,tile,512,8192,8192,3,1234,10,0,99,1765296606,3631808,1571238552,34157588,9540925784,3581290676,7,196772,0.380656,0.00205734,3.58011,0.164684,0.0217393,2.6641,0.375361
tile_512,tile,512,8192,8192,3,1234,11,0,99,1765440913,3636853,1571372621,34178949,9541737802,3529454248,6,196773,0.381152,0.00206003,3.58205,0.164684,0.021751,2.70346,0.369896
tile_512,tile,512,8192,8192,3,1234,12,0,100,1764681207,3615549,1570652157,34188506,9537278798,3555198587,6,196771,0.379096,0.00204884,3.58472,0.164686,0.0217671,2.68263,0.372769
tile_512,tile,512,8192,8192,3,1234,13,0,99,1765478479,3610594,1571399761,34164272,9541911284,3577262278,8,196775,0.378393,0.00204511,3.58044,0.164684,0.0217413,2.66738,0.3749
tile_512,tile,512,8192,8192,3,1234,14,0,99,1765713929,3705509,1571611711,34198504,9543201808,3553736842,6,196775,0.388288,0.00209859,3.58355,0.164684,0.0217601,2.6854,0.372384
tile_512,tile,512,8192,8192,3,1234,15,0,99,1765649032,3646872,1571554171,34187859,9542841211,3541474135,8,196772,0.382158,0.00206546,3.58257,0.164684,0.0217542,2.6946,0.371113
tile_512,tile,512,8192,8192,3,1234,16,0,99,1765185169,3712322,1571142334,34184443,9540339811,3522114637,5,196773,0.389118,0.00210308,3.58315,0.164684,0.0217577,2.7087,0.369181
tile_512,tile,512,8192,8192,3,1234,17,0,99,1765592459,3664512,1571506091,34176365,9542552686,3538914230,9,196774,0.384018,0.00207551,3.58147,0.164684,0.0217475,2.69646,0.370856
tile_512,tile,512,8192,8192,3,1234,18,0,99,1765191766,3689714,1571149794,34170904,9540385291,3544419155,7,196774,0.386747,0.00209026,3.58171,0.164684,0.021749,2.69166,0.371517
tile_512,tile,512,8192,8192,3,1234,19,0,99,1765193686,3665661,1571149557,34176943,9540388340,3545454781,7,196772,0.384226,0.00207663,3.58234,0.164684,0.0217528,2.69088,0.371626
tile_512,tile,512,8192,8192,3,1234,20,0,99,1765606694,3619372,1571511998,34222433,9542576059,3572995956,8,196771,0.379287,0.00204993,3.58629,0.164684,0.0217768,2.67075,0.374427
tile_512,tile,512,16384,16384,3,1234,1,0,99,7059787629,16292240,6284791726,136518551,38163808851,14125810709,25,786630,0.426903,0.00230775,3.57717,0.164679,0.021722,2.70171,0.370136
tile_512,tile,512,16384,16384,3,1234,2,0,100,7058823971,15929166,6283835327,136532721,38157879634,14105878265,29,786632,0.417454,0.00225663,3.5781,0.16468,0.0217276,2.7051,0.369671
tile_512,tile,512,16384,16384,3,1234,3,0,99,7059384854,15836183,6284377998,136534400,38161248721,14114577146,26,786629,0.414981,0.00224328,3.57783,0.16468,0.021726,2.70368,0.369867
tile_512,tile,512,16384,16384,3,1234,4,0,99,7059717718,15975661,6284672915,136536948,38163056557,14102009808,24,786627,0.418616,0.00226293,3.57773,0.164679,0.0217254,2.70621,0.36952
tile_512,tile,512,16384,16384,3,1234,5,0,100,7058791458,16302748,6283814054,136510482,38157775722,14120714483,26,786627,0.427246,0.00230957,3.57753,0.16468,0.0217241,2.70226,0.370061
tile_512,tile,512,16384,16384,3,1234,6,0,99,7059309026,15859239,6284299976,136529973,38160831517,14237910680,24,786630,0.415589,0.00224657,3.57775,0.164679,0.0217256,2.68023,0.373103
tile_512,tile,512,16384,16384,3,1234,7,0,99,7059641500,16140244,6284607296,136594708,38162684035,14060563754,23,786628,0.422933,0.00228627,3.57927,0.164679,0.0217348,2.71416,0.368437
tile_512,tile,512,16384,16384,3,1234,8,0,99,7059585467,15856022,6284546150,136502571,38162230158,14086528680,28,786630,0.41549,0.00224603,3.5769,0.16468,0.0217204,2.70913,0.369122
tile_512,tile,512,16384,16384,3,1234,9,0,99,7059642546,16072433,6284595418,136567079,38162686976,14211461687,26,786630,0.421156,0.00227666,3.57855,0.164679,0.0217304,2.68535,0.372392
tile_512,tile,512,16384,16384,3,1234,10,0,99,7059146401,16052855,6284154431,136530232,38160060049,14198744729,28,786631,0.420672,0.00227405,3.57783,0.164679,0.0217261,2.68757,0.372084
tile_512,tile,512,16384,16384,3,1234,11,0,99,7059608519,15837863,6284572940,136552722,38162533868,14147446546,25,786628,0.415011,0.00224345,3.57819,0.164679,0.0217282,2.69749,0.370716
tile_512,tile,512,16384,16384,3,1234,12,0,99,7059648368,16662591,6284614462,136590899,38162814732,14092413774,23,786630,0.436619,0.00236026,3.57916,0.164679,0.0217342,2.70804,0.369271
tile_512,tile,512,16384,16384,3,1234,13,0,99,7059647506,15908954,6284605346,136563421,38162717163,14138136402,27,786631,0.416872,0.00225351,3.57845,0.164679,0.0217298,2.69927,0.37047
tile_512,tile,512,16384,16384,3,1234,14,0,99,7059655533,16301206,6284601539,136550184,38162702454,14223837385,27,786630,0.42715,0.00230907,3.57811,0.164679,0.0217277,2.68301,0.372716
tile_512,tile,512,16384,16384,3,1234,15,0,100,7058602140,15850302,6283637915,136582574,38156830466,14116290374,26,786628,0.415399,0.00224553,3.57951,0.164679,0.0217362,2.70304,0.369954
tile_512,tile,512,16384,16384,3,1234,16,0,99,7059284313,16355210,6284261758,136522682,38160587464,14138064592,29,786629,0.428589,0.00231684,3.57758,0.164679,0.0217245,2.69914,0.370489
tile_512,tile,512,16384,16384,3,1234,17,0,99,7059447800,15670098,6284434693,136548412,38161812332,14112821100,26,786629,0.410622,0.00221973,3.57814,0.164679,0.021728,2.70405,0.369815
tile_512,tile,512,16384,16384,3,1234,18,0,99,7059469919,16226626,6284452651,136521253,38161744481,14086492709,24,786630,0.425207,0.00229856,3.57744,0.164679,0.0217237,2.7091,0.369126
tile_512,tile,512,16384,16384,3,1234,19,0,99,7059324597,16437231,6284330590,136500602,38161067357,14087446131,28,786631,0.430733,0.00232844,3.57696,0.164679,0.0217208,2.70887,0.369158
tile_512,tile,512,16384,16384,3,1234,20,0,99,7059293504,16004709,6284292712,136525459,38160833113,14231530861,22,786629,0.419401,0.00226718,3.57763,0.164679,0.0217249,2.68143,0.372936
tile_1024,tile,1024,64,64,3,1234,1,0,64,636401,15290,501209,15585,2850537,2289994,1,141,5.3639,0.0240257,5.46739,0.17583,0.0310948,1.24478,0.803355
tile_1024,tile,1024,64,64,3,1234,2,0,100,646274,14515,494018,16115,2799614,2542485,1,140,5.18464,0.0224595,5.75615,0.176459,0.0326203,1.10113,0.908156
tile_1024,tile,1024,64,64,3,1234,3,0,59,689523,16833,543026,16865,3087147,2556274,1,142,5.45261,0.0244125,5.46297,0.175899,0.0310574,1.20767,0.828038
tile_1024,tile,1024,64,64,3,1234,4,0,57,721351,15174,568190,16903,3228704,2399305,1,140,4.69972,0.0210355,5.23523,0.175981,0.0297489,1.34568,0.743117
tile_1024,tile,1024,64,64,3,1234,5,0,55,747166,16643,588089,18489,3343984,2662130,2,143,4.977,0.0222748,5.52903,0.175865,0.0314391,1.25613,0.796095
tile_1024,tile,1024,64,64,3,1234,6,0,57,719890,16470,566740,17805,3220297,2569398,1,142,5.11444,0.0228785,5.52899,0.17599,0.0314165,1.25333,0.797876
