variant,a_degree,b_degree,M,N,K,seed,sample,time_ms,gflops,baseline_ms,speedup,correct
v1,7,80,on,2048,2048,2048,1234,2,9072.869878,1.8935,8861.565458,0.976710,na
v1,7,80,on,2048,2048,2048,1234,3,8873.729664,1.9360,8861.565458,0.998629,na
v1,7,80,on,2048,2048,2048,1234,4,9117.497418,1.8843,8861.565458,0.971930,na
v1,7,80,on,2048,2048,2048,1234,5,9047.486200,1.8989,8861.565458,0.979451,na
v1,7,128,on,256,256,256,1234,1,12.397424,2.7066,12.644623,1.019940,yes
v1,7,128,on,256,256,256,1234,2,12.402268,2.7055,12.644623,1.019541,yes
v1,7,128,on,256,256,256,1234,3,12.383580,2.7096,12.644623,1.021080,yes
v1,7,128,on,256,256,256,1234,4,12.389307,2.7083,12.644623,1.020608,yes
v1,7,128,on,256,256,256,1234,5,12.464437,2.6920,12.644623,1.014456,yes
v1,7,128,on,512,512,512,1234,1,120.495657,2.2278,119.794018,0.994177,yes
v1,7,128,on,512,512,512,1234,2,120.908145,2.2202,119.794018,0.990785,yes
v1,7,128,on,512,512,512,1234,3,120.966695,2.2191,119.794018,0.990306,yes
v1,7,128,on,512,512,512,1234,4,120.511744,2.2275,119.794018,0.994044,yes
v1,7,128,on,512,512,512,1234,5,120.429665,2.2290,119.794018,0.994722,yes
v1,7,128,on,1024,1024,1024,1234,1,1050.514438,2.0442,1045.347037,0.995081,na
v1,7,128,on,1024,1024,1024,1234,2,1056.574044,2.0325,1045.347037,0.989374,na
v1,7,128,on,1024,1024,1024,1234,3,1055.188925,2.0352,1045.347037,0.990673,na
v1,7,128,on,1024,1024,1024,1234,4,1051.847366,2.0416,1045.347037,0.993820,na
v1,7,128,on,1024,1024,1024,1234,5,1051.379013,2.0425,1045.347037,0.994263,na
v1,7,128,on,2048,2048,2048,1234,1,8855.805138,1.9400,8861.565458,1.000650,na
v1,7,128,on,2048,2048,2048,1234,2,8854.061438,1.9403,8861.565458,1.000848,na
v1,7,128,on,2048,2048,2048,1234,3,8937.477666,1.9222,8861.565458,0.991506,na
v1,7,128,on,2048,2048,2048,1234,4,9108.192165,1.8862,8861.565458,0.972923,na
v1,7,128,on,2048,2048,2048,1234,5,9138.691756,1.8799,8861.565458,0.969675,na
tiled,1,16,on,256,256,256,1234,1,9.901773,3.3887,12.644623,1.277006,yes
tiled,1,16,on,256,256,256,1234,2,9.870004,3.3996,12.644623,1.281116,yes
tiled,1,16,on,256,256,256,1234,3,10.107400,3.3198,12.644623,1.251026,yes
tiled,1,16,on,256,256,256,1234,4,9.862526,3.4022,12.644623,1.282088,yes
tiled,1,16,on,256,256,256,1234,5,9.899368,3.3896,12.644623,1.277316,yes
tiled,1,16,on,512,512,512,1234,1,79.527774,3.3754,119.794018,1.506317,yes
tiled,1,16,on,512,512,512,1234,2,79.188312,3.3898,119.794018,1.512774,yes
tiled,1,16,on,512,512,512,1234,3,79.053670,3.3956,119.794018,1.515350,yes
tiled,1,16,on,512,512,512,1234,4,78.976369,3.3989,119.794018,1.516834,yes
tiled,1,16,on,512,512,512,1234,5,79.083412,3.3943,119.794018,1.514781,yes
tiled,1,16,on,1024,1024,1024,1234,1,633.924445,3.3876,1045.347037,1.649009,na
tiled,1,16,on,1024,1024,1024,1234,2,634.285280,3.3857,1045.347037,1.648071,na
tiled,1,16,on,1024,1024,1024,1234,3,633.978348,3.3873,1045.347037,1.648869,na
tiled,1,16,on,1024,1024,1024,1234,4,633.629728,3.3892,1045.347037,1.649776,na
tiled,1,16,on,1024,1024,1024,1234,5,633.859355,3.3879,1045.347037,1.649178,na
tiled,1,16,on,2048,2048,2048,1234,1,5051.148830,3.4012,8861.565458,1.754366,na
tiled,1,16,on,2048,2048,2048,1234,2,6413.338784,2.6788,8861.565458,1.381740,na
tiled,1,16,on,2048,2048,2048,1234,3,5047.235530,3.4038,8861.565458,1.755727,na
tiled,1,16,on,2048,2048,2048,1234,4,5066.833490,3.3907,8861.565458,1.748936,na
tiled,1,16,on,2048,2048,2048,1234,5,5043.832920,3.4061,8861.565458,1.756911,na
tiled,1,48,on,256,256,256,1234,1,10.090884,3.3252,12.644623,1.253074,yes
tiled,1,48,on,256,256,256,1234,2,9.867170,3.4006,12.644623,1.281484,yes
tiled,1,48,on,256,256,256,1234,3,9.903108,3.3883,12.644623,1.276834,yes
tiled,1,48,on,256,256,256,1234,4,9.889825,3.3928,12.644623,1.278549,yes
tiled,1,48,on,256,256,256,1234,5,9.893449,3.3916,12.644623,1.278080,yes
tiled,1,48,on,512,512,512,1234,1,78.924329,3.4012,119.794018,1.517834,yes
tiled,1,48,on,512,512,512,1234,2,78.854673,3.4042,119.794018,1.519175,yes
tiled,1,48,on,512,512,512,1234,3,78.836972,3.4049,119.794018,1.519516,yes
tiled,1,48,on,512,512,512,1234,4,78.914328,3.4016,119.794018,1.518026,yes
tiled,1,48,on,512,512,512,1234,5,78.891228,3.4026,119.794018,1.518471,yes
tiled,1,48,on,1024,1024,1024,1234,1,646.498929,3.3217,1045.347037,1.616935,na
tiled,1,48,on,1024,1024,1024,1234,2,645.321185,3.3278,1045.347037,1.619886,na
tiled,1,48,on,1024,1024,1024,1234,3,647.018435,3.3190,1045.347037,1.615637,na
tiled,1,48,on,1024,1024,1024,1234,4,647.202853,3.3181,1045.347037,1.615177,na
tiled,1,48,on,1024,1024,1024,1234,5,646.082869,3.3239,1045.347037,1.617977,na
tiled,1,48,on,2048,2048,2048,1234,1,5056.599066,3.3975,8861.565458,1.752475,na
tiled,1,48,on,2048,2048,2048,1234,2,5052.880007,3.4000,8861.565458,1.753765,na
tiled,1,48,on,2048,2048,2048,1234,3,5075.060140,3.3852,8861.565458,1.746101,na
tiled,1,48,on,2048,2048,2048,1234,4,5047.045711,3.4039,8861.565458,1.755793,na
tiled,1,48,on,2048,2048,2048,1234,5,5054.972037,3.3986,8861.565458,1.753039,na
tiled,1,80,on,256,256,256,1234,1,9.893307,3.3916,12.644623,1.278099,yes
tiled,1,80,on,256,256,256,1234,2,9.865249,3.4013,12.644623,1.281734,yes
tiled,1,80,on,256,256,256,1234,3,9.878262,3.3968,12.644623,1.280045,yes
tiled,1,80,on,256,256,256,1234,4,9.865805,3.4011,12.644623,1.281662,yes
tiled,1,80,on,256,256,256,1234,5,9.898240,3.3899,12.644623,1.277462,yes
tiled,1,80,on,512,512,512,1234,1,79.082599,3.3944,119.794018,1.514796,yes
tiled,1,80,on,512,512,512,1234,2,78.994194,3.3982,119.794018,1.516491,yes
tiled,1,80,on,512,512,512,1234,3,79.193441,3.3896,119.794018,1.512676,yes
tiled,1,80,on,512,512,512,1234,4,79.399907,3.3808,119.794018,1.508743,yes
tiled,1,80,on,512,512,512,1234,5,79.185173,3.3900,119.794018,1.512834,yes
tiled,1,80,on,1024,1024,1024,1234,1,631.704318,3.3995,1045.347037,1.654804,na
tiled,1,80,on,1024,1024,1024,1234,2,631.327223,3.4015,1045.347037,1.655793,na
tiled,1,80,on,1024,1024,1024,1234,3,630.176250,3.4078,1045.347037,1.658817,na
tiled,1,80,on,1024,1024,1024,1234,4,631.599588,3.4001,1045.347037,1.655079,na
tiled,1,80,on,1024,1024,1024,1234,5,630.147234,3.4079,1045.347037,1.658893,na
tiled,1,80,on,2048,2048,2048,1234,1,5053.761696,3.3994,8861.565458,1.753459,na
tiled,1,80,on,2048,2048,2048,1234,2,5054.914423,3.3986,8861.565458,1.753059,na
tiled,1,80,on,2048,2048,2048,1234,3,5057.618408,3.3968,8861.565458,1.752122,na
tiled,1,80,on,2048,2048,2048,1234,4,5055.761919,3.3981,8861.565458,1.752766,na
tiled,1,80,on,2048,2048,2048,1234,5,5135.056321,3.3456,8861.565458,1.725700,na
tiled,1,128,on,256,256,256,1234,1,9.947238,3.3732,12.644623,1.271169,yes
tiled,1,128,on,256,256,256,1234,2,9.993561,3.3576,12.644623,1.265277,yes
tiled,1,128,on,256,256,256,1234,3,9.947303,3.3732,12.644623,1.271161,yes
tiled,1,128,on,256,256,256,1234,4,9.973464,3.3644,12.644623,1.267827,yes
