label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults
simd256_v3,simd,conv_simd256_v3,256,256,3,1234,13,0,74,1274263,16776,1166796,55577,7727688,4860785,1,325
simd256_v3,simd,conv_simd256_v3,256,256,3,1234,14,0,77,1211477,17008,1114608,54298,7394225,4596620,1,323
simd256_v3,simd,conv_simd256_v3,256,256,3,1234,15,0,75,1239381,16971,1139699,53293,7552602,4509332,1,327
simd256_v3,simd,conv_simd256_v3,256,256,3,1234,16,0,78,1189934,16567,1094830,51459,7260636,4371819,1,324
simd256_v3,simd,conv_simd256_v3,256,256,3,1234,17,0,74,1264215,18184,1162925,55778,7706793,4883164,1,326
simd256_v3,simd,conv_simd256_v3,256,256,3,1234,18,0,82,1133155,14082,1042331,47947,6912443,4209641,1,326
simd256_v3,simd,conv_simd256_v3,256,256,3,1234,19,0,78,1199940,16968,1104342,52583,7322032,4520925,1,323
simd256_v3,simd,conv_simd256_v3,256,256,3,1234,20,0,77,1223972,16413,1124969,54275,7456657,4731542,1,327
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,1,0,90,3117954,34845,3049982,156765,21070848,11616576,1,903
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,2,0,92,3025824,33871,2959746,151661,20449701,11164063,1,904
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,3,0,90,3100034,33681,3030446,155050,20936313,11538559,1,904
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,4,0,90,3098703,33466,3031379,154691,20944567,11561845,1,903
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,5,0,91,3091163,33231,3017172,154335,20839270,11366842,2,906
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,6,0,93,3114442,36019,3016746,154648,20737813,11799575,2,902
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,7,0,100,3050476,36088,2922696,146118,19977296,11436099,1,903
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,8,0,93,3018050,34038,2952357,152361,20395396,11109904,1,902
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,9,0,90,3111250,33645,3042845,157766,21021686,11521786,1,903
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,10,0,90,3116906,35352,3047774,156942,21056602,11787143,1,904
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,11,0,90,3100218,34789,3031668,156282,20941930,11548736,1,904
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,12,0,89,3137968,34479,3069216,159215,21210450,11819043,1,902
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,13,0,91,3092280,33150,3023334,155870,20886156,11702294,1,903
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,14,0,90,3118273,35310,3050334,157369,21073754,11641841,1,902
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,15,0,90,3093744,35401,3025860,156273,20907412,11485434,1,904
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,16,0,89,3141620,35229,3071622,158562,21219937,11884582,2,903
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,17,0,90,3098261,32526,3030449,156597,20931843,11578437,1,904
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,18,0,98,3073445,39122,2949646,149770,20163737,11702963,2,905
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,19,0,100,3046808,38670,2920504,146395,19961172,11123937,0,904
simd256_v3,simd,conv_simd256_v3,512,512,3,1234,20,0,90,3097288,36446,3029462,156295,20928429,11574656,1,904
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,1,0,96,10641782,97982,10636859,560126,74494207,40630138,1,3209
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,2,0,96,10654556,90414,10649056,563116,74576337,42124306,2,3208
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,3,0,96,10655770,95891,10652223,560149,74604684,40913530,2,3209
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,4,0,96,10698987,92201,10699271,566327,74933825,42488172,1,3209
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,5,0,96,10664977,93253,10662791,561651,74680199,41332078,1,3210
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,6,0,96,10687710,92541,10685730,562371,74836017,41261285,1,3208
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,7,0,96,10632968,95436,10631096,558128,74455923,40801998,1,3208
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,8,0,95,10749767,91970,10744385,565154,75251948,42234713,1,3210
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,9,0,96,10656505,96054,10654958,561926,74628660,41260285,1,3209
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,10,0,96,10678416,90956,10675273,561245,74764091,41936742,1,3210
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,11,0,96,10658503,92731,10656012,560883,74631390,40777604,1,3209
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,12,0,96,10624973,86815,10624260,561902,74411311,41825038,1,3210
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,13,0,96,10653294,94039,10651210,561408,74599181,41055016,1,3207
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,14,0,96,10707402,91408,10703260,563500,74960903,41573082,2,3207
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,15,0,96,10692601,93316,10690111,563024,74870831,41392550,1,3209
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,16,0,97,10661024,94052,10633235,558243,74375369,40931158,2,3206
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,17,0,96,10643291,90607,10640181,558418,74520957,40697042,1,3210
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,18,0,96,10643972,91261,10642072,559901,74527746,40510360,2,3210
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,19,0,98,10635864,95525,10594462,555447,74064051,42409036,1,3208
simd256_v3,simd,conv_simd256_v3,1024,1024,3,1234,20,0,96,10681719,91778,10677557,561681,74778499,41810800,1,3211
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,1,0,98,40814736,386535,41074390,2172352,288757076,160590648,2,12432
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,2,0,98,40708944,400765,40971916,2169797,288043855,160107080,2,12428
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,3,0,99,40525900,369278,40792397,2158149,286785013,159508616,1,12430
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,4,0,98,40617412,379917,40879578,2162410,287398171,159713948,1,12429
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,5,0,98,40727249,383728,40992794,2176043,288190370,161165069,1,12430
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,6,0,98,40703935,375652,40966553,2168562,288001296,160476374,2,12428
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,7,0,98,40682884,377598,40944044,2169414,287851948,160491471,1,12426
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,8,0,99,40575770,389146,40812786,2158632,286824608,159825188,2,12429
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,9,0,100,40419537,387409,40613299,2146373,285285246,159064677,1,12431
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,10,0,99,40550363,381340,40811899,2159577,286921348,159421627,1,12429
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,11,0,98,40690375,372180,40954145,2169021,287920056,160798324,2,12430
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,12,0,98,40731445,378203,40992348,2169914,288183631,161401269,1,12430
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,13,0,98,40737281,390992,41000296,2171149,288241155,160112238,1,12432
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,14,0,99,40537169,369264,40802911,2158956,286860159,159147806,1,12430
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,15,0,98,40712244,379899,40976538,2168536,288079120,159856960,2,12430
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,16,0,98,40694275,372866,40959664,2167888,287963006,159827288,1,12429
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,17,0,98,40736650,379232,41001643,2167706,288258606,159900988,1,12429
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,18,0,98,40674694,385538,40938507,2165407,287807737,159344151,2,12427
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,19,0,98,40699039,371531,40960286,2168128,287962325,161775642,1,12431
simd256_v3,simd,conv_simd256_v3,2048,2048,3,1234,20,0,99,40552283,374613,40817843,2161030,286962969,159363507,2,12431
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,1,0,100,160310280,2115035,161493333,8528253,1136076404,641475910,1,49301
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,2,0,100,160155112,2040285,161368118,8527255,1135260907,640068278,2,49303
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,3,0,99,160489806,2115210,161768670,8553701,1138299696,638675417,3,49302
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,4,0,99,160297760,2048752,161581861,8536326,1136999000,639406573,1,49299
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,5,0,99,160295199,2060536,161578524,8545329,1136977055,641109986,2,49301
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,6,0,99,160468424,2101919,161752847,8549264,1138211879,638829540,1,49301
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,7,0,99,160591541,2086594,161827542,8545442,1138798909,641367231,2,49300
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,8,0,99,160511009,2046418,161797843,8555480,1138526696,639892258,3,49300
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,9,0,99,160497935,2134628,161782491,8549850,1138412196,640013291,2,49300
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,10,0,99,160481513,2044478,161759433,8548162,1138235083,639411849,2,49302
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,11,0,99,160449540,2050239,161730023,8550243,1138023291,639992258,2,49301
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,12,0,99,160418306,2058088,161694926,8551744,1137782427,640111057,3,49301
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,13,0,99,160399044,2076150,161685229,8548470,1137731591,639046226,3,49303
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,14,0,99,160485278,2056101,161764335,8554278,1138276217,639849540,2,49299
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,15,0,99,160463066,2089735,161744873,8550522,1138138364,639761703,1,49300
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,16,0,99,160467100,2075204,161747727,8545188,1138158988,640707138,2,49299
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,17,0,99,160487445,2043110,161769351,8552178,1138308647,642532879,2,49304
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,18,0,99,160483493,2102843,161760039,8547925,1138243580,640483422,1,49304
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,19,0,99,160585565,2058327,161864665,8551522,1138975387,640233729,3,49301
simd256_v3,simd,conv_simd256_v3,4096,4096,3,1234,20,0,99,160385133,2069039,161665620,8543251,1137587328,641701375,1,49299
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,1,0,100,639893649,8561021,645254152,34047344,4540774952,2567305586,6,196774
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,2,0,99,640053069,8828573,645499415,34071281,4542708445,2567617577,5,196775
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,3,0,99,640069902,8554304,645529613,34053220,4543022809,2547494131,4,196774
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,4,0,99,640089276,8375319,645529748,34070686,4542932518,2553427641,8,196775
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,5,0,100,639899483,8529230,645279702,34032342,4540945382,2568059657,4,196771
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,6,0,99,640026497,8395089,645481426,34065809,4542652307,2567459753,5,196772
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,7,0,99,640251069,8399169,645704513,34049796,4544149788,2550154207,3,196775
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,8,0,99,640251782,8527458,645695763,34053522,4544062486,2555860141,7,196772
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,9,0,99,640165872,8442422,645618502,34107357,4543576095,2562972030,6,196774
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,10,0,99,640295350,8451892,645742328,34051971,4544414411,2565814981,5,196775
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,11,0,99,640138372,8482864,645574494,34078832,4543163420,2557171798,5,196775
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,12,0,99,640239895,8312745,645687175,34063921,4544090918,2552238240,9,196773
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,13,0,99,640257275,8529012,645704777,34083025,4544130761,2565786504,6,196775
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,14,0,99,640171085,8306398,645627333,34066091,4543658088,2549175741,5,196774
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,15,0,99,640062363,8330804,645514182,34052057,4542835114,2548005795,3,196772
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,16,0,99,640185247,8407894,645636678,34083796,4543665412,2563562795,6,196770
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,17,0,99,640236123,8380205,645689082,34074221,4544068960,2564583303,6,196773
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,18,0,99,639997049,8429334,645456871,34107577,4542487132,2562266277,5,196773
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,19,0,99,640176054,8515542,645633678,34064757,4543697689,2548590734,5,196772
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,20,0,99,639989086,8454590,645428978,34100001,4542187152,2570897435,4,196773
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,1,0,99,2560012524,46866722,2582973544,136154027,18176814080,10171929252,19,786628
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,2,0,99,2559723905,46056276,2582654337,136077306,18174807694,10169885347,17,786631
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,3,0,99,2559708065,45765183,2582643190,136036106,18174810231,10154264122,19,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,4,0,99,2559629602,45767322,2582554879,136084682,18174101038,10187420909,18,786626
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,5,0,99,2559728374,45645634,2582653235,136170928,18174794076,10181652806,15,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,6,0,99,2559827723,45721314,2582755917,136123389,18175541156,10166877157,19,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,7,0,99,2559804083,45317753,2582735714,136258035,18175517374,10164191899,19,786628
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,8,0,99,2559599125,45877864,2582515935,136094784,18173905792,10156013486,17,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,9,0,99,2559586036,46201149,2582508020,136070303,18173943939,10164931737,17,786627
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,10,0,99,2559985468,46801775,2585240120,136114290,18179356058,10182756669,18,786630
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,11,0,99,2559969021,46000293,2582870834,136155441,18176172303,10162239082,17,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,12,0,99,2559836040,46620771,2582757524,136048830,18175557730,10160014034,17,786632
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,13,0,99,2559848267,45837179,2582758584,136103420,18175489056,10190325015,19,786628
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,14,0,99,2559868990,45956034,2582788390,136136445,18175757088,10155375412,18,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,15,0,99,2559803459,45720873,2582730316,136061759,18175453489,10157867787,15,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,16,0,99,2559908627,47021793,2582818596,136078661,18175915060,10181138145,17,786628
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,17,0,99,2559865302,45863871,2582772877,136157548,18175611126,10193827279,17,786631
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,18,0,99,2559849656,45934047,2582769790,136185894,18175659154,10172282521,18,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,19,0,99,2559847278,46341392,2582761830,136058043,18175518357,10177245800,19,786629
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,20,0,99,2559910087,46257368,2582828575,136113923,18175977208,10166184609,15,786629
tile_8,tile,8,64,64,3,1234,1,0,50,836174,19732,651864,20611,3710602,3035861,1,143
tile_8,tile,8,64,64,3,1234,2,0,71,698812,16927,540683,17681,3070195,2651577,2,144
tile_8,tile,8,64,64,3,1234,3,0,55,748681,16736,583571,18713,3321828,2693117,1,143
tile_8,tile,8,64,64,3,1234,4,0,59,711975,16177,554267,18122,3160812,2532245,1,143
tile_8,tile,8,64,64,3,1234,5,0,58,725890,17372,565052,18487,3220547,2495708,1,141
tile_8,tile,8,64,64,3,1234,6,0,58,708747,16524,552327,17686,3149354,2459789,1,142
tile_8,tile,8,64,64,3,1234,7,0,56,735193,17278,573378,18527,3263366,2533392,1,144
tile_8,tile,8,64,64,3,1234,8,0,59,708834,16940,552086,18095,3147158,2659306,1,142
tile_8,tile,8,64,64,3,1234,9,0,58,713746,15699,556088,17871,3167525,2497758,1,145
tile_8,tile,8,64,64,3,1234,10,0,58,721285,16232,561431,18361,3201795,2560345,1,144
tile_8,tile,8,64,64,3,1234,11,0,57,733567,16442,571566,18780,3253719,2666650,1,144
tile_8,tile,8,64,64,3,1234,12,0,57,724663,14994,565247,18205,3217335,2437315,1,142
tile_8,tile,8,64,64,3,1234,13,0,57,732814,15060,570909,18466,3252974,2731475,1,141
tile_8,tile,8,64,64,3,1234,14,0,54,761153,15555,593499,19351,3378199,2772713,1,144
tile_8,tile,8,64,64,3,1234,15,0,100,656816,15168,498539,16935,2829849,2431770,1,144
tile_8,tile,8,64,64,3,1234,16,0,52,792461,15579,617715,17577,3516319,2473800,1,141
tile_8,tile,8,64,64,3,1234,17,0,57,722681,14652,563243,17078,3212558,2376335,1,141
tile_8,tile,8,64,64,3,1234,18,0,57,726291,14671,566254,16342,3222507,2406149,1,144
tile_8,tile,8,64,64,3,1234,19,0,46,915543,18043,713063,19362,4065630,3017357,1,144
tile_8,tile,8,64,64,3,1234,20,0,100,648549,14106,492947,13620,2794158,2192377,0,141
tile_8,tile,8,128,128,3,1234,1,0,100,995926,14827,787780,23073,4600390,3091283,1,179
tile_8,tile,8,128,128,3,1234,2,0,66,1147852,13169,931716,26962,5494968,3032461,1,178
tile_8,tile,8,128,128,3,1234,3,0,65,1158077,13195,940262,24972,5542570,2984997,1,180
tile_8,tile,8,128,128,3,1234,4,0,75,1054464,12932,855057,25525,5018855,3095956,2,178
tile_8,tile,8,128,128,3,1234,5,0,68,1242035,16303,996399,27432,5848050,3520746,2,177
tile_8,tile,8,128,128,3,1234,6,0,66,1149353,13400,933742,26616,5500853,3151580,1,178
tile_8,tile,8,128,128,3,1234,7,0,61,1231299,14136,999532,27090,5893769,3348217,1,178
tile_8,tile,8,128,128,3,1234,8,0,100,997124,14773,788741,23624,4604041,3012131,1,178
tile_8,tile,8,128,128,3,1234,9,0,64,1173294,14496,952280,29229,5613386,3327715,1,177
tile_8,tile,8,128,128,3,1234,10,0,84,1075230,15361,856238,23879,5019765,3042969,2,178
tile_8,tile,8,128,128,3,1234,11,0,65,1158481,13586,940579,28065,5542503,3170793,1,180
tile_8,tile,8,128,128,3,1234,12,0,69,1102516,12750,894469,26049,5276348,3061984,1,177
tile_8,tile,8,128,128,3,1234,13,0,71,1087281,12819,883764,23818,5188631,3053032,2,178
tile_8,tile,8,128,128,3,1234,14,0,65,1159360,13186,940915,27707,5547786,3232552,1,178
tile_8,tile,8,128,128,3,1234,15,0,66,1136929,13458,923371,26697,5442105,3069377,1,177
tile_8,tile,8,128,128,3,1234,16,0,66,1147053,13021,931159,25160,5490282,3059667,1,179
tile_8,tile,8,128,128,3,1234,17,0,66,1150137,13379,934160,26497,5504921,3249508,1,181
tile_8,tile,8,128,128,3,1234,18,0,100,998027,14661,789728,23538,4608941,3091276,1,178
tile_8,tile,8,128,128,3,1234,19,0,66,1149392,13379,933296,25241,5504830,2942898,1,176
tile_8,tile,8,128,128,3,1234,20,0,66,1153542,13706,936976,26354,5521363,2997097,1,179
tile_8,tile,8,256,256,3,1234,1,0,81,2607952,14707,2182517,57230,13182931,5716714,1,328
tile_8,tile,8,256,256,3,1234,2,0,81,2623642,15115,2196067,60500,13262250,5901916,1,327
tile_8,tile,8,256,256,3,1234,3,0,82,2599664,15328,2175482,60251,13139683,5913631,1,327
tile_8,tile,8,256,256,3,1234,4,0,80,2649093,14972,2216197,60669,13390393,5982260,1,329
tile_8,tile,8,256,256,3,1234,5,0,85,2556550,14620,2136597,58214,12884518,5674212,1,324
tile_8,tile,8,256,256,3,1234,6,0,81,2610832,14443,2185326,60763,13197411,5816017,1,326
tile_8,tile,8,256,256,3,1234,7,0,80,2657178,14957,2224288,57646,13434795,5885894,1,326
tile_8,tile,8,256,256,3,1234,8,0,72,2941060,16883,2461781,66051,14869634,6936067,1,325
tile_8,tile,8,256,256,3,1234,9,0,81,2609003,14069,2183996,58623,13188533,5817377,1,325
tile_8,tile,8,256,256,3,1234,10,0,82,2597329,14367,2173469,60285,13128463,5842978,1,328
tile_8,tile,8,256,256,3,1234,11,0,82,2592861,14263,2170113,60071,13107302,5732713,1,326
tile_8,tile,8,256,256,3,1234,12,0,81,2627553,14501,2198708,60880,13279352,6044010,1,326
tile_8,tile,8,256,256,3,1234,13,0,82,2604350,15238,2179251,59799,13157671,5893838,1,326
tile_8,tile,8,256,256,3,1234,14,0,81,2602674,15311,2177906,59297,13154727,5799010,1,326
tile_8,tile,8,256,256,3,1234,15,0,100,2369594,17596,1956545,55251,11749013,5644183,1,325
tile_8,tile,8,256,256,3,1234,16,0,98,2398313,17834,1982949,54824,11907239,5635465,2,327
tile_8,tile,8,256,256,3,1234,17,0,82,2595355,14590,2172066,58244,13120833,5664308,1,327
tile_8,tile,8,256,256,3,1234,18,0,77,2741627,15782,2294238,60304,13855653,6217688,1,327
tile_8,tile,8,256,256,3,1234,19,0,82,2587577,14909,2165635,56049,13080761,5618894,1,327
tile_8,tile,8,256,256,3,1234,20,0,81,2637643,15545,2206756,61328,13327870,5926985,1,329
tile_8,tile,8,512,512,3,1234,1,0,92,8203746,31800,6952824,189196,42380143,16909205,1,903
tile_8,tile,8,512,512,3,1234,2,0,95,7977942,29653,6761733,177660,41212653,16025724,1,905
tile_8,tile,8,512,512,3,1234,3,0,93,8106756,28954,6870281,176339,41878665,16302444,1,902
tile_8,tile,8,512,512,3,1234,4,0,100,7833047,34211,6609467,177465,40207811,16325268,0,903
tile_8,tile,8,512,512,3,1234,5,0,99,7865756,36343,6634357,176511,40364617,16258835,4,903
tile_8,tile,8,512,512,3,1234,6,0,99,7876436,34804,6650312,180792,40458498,16415674,2,903
tile_8,tile,8,512,512,3,1234,7,0,98,7915194,33225,6683560,181660,40674476,16384996,1,903
tile_8,tile,8,512,512,3,1234,8,0,92,8232863,32612,6974171,187800,42488180,16793805,1,905
tile_8,tile,8,512,512,3,1234,9,0,93,8116705,31544,6879544,186989,41929703,16489454,1,903
tile_8,tile,8,512,512,3,1234,10,0,93,8165795,32697,6920904,184224,42184022,16843920,1,904
tile_8,tile,8,512,512,3,1234,11,0,93,8125663,31676,6887495,186592,41977971,16565011,1,903
tile_8,tile,8,512,512,3,1234,12,0,100,7834046,36469,6610196,182331,40213554,16561409,1,902
tile_8,tile,8,512,512,3,1234,13,0,97,7963609,35596,6727554,181266,40950684,16430848,2,902
tile_8,tile,8,512,512,3,1234,14,0,93,8109578,30607,6873116,185449,41892479,16596970,1,905
tile_8,tile,8,512,512,3,1234,15,0,92,8197301,32527,6945976,184259,42339166,16838161,1,905
tile_8,tile,8,512,512,3,1234,16,0,100,7844577,34450,6617613,180967,40259885,16289848,2,906
tile_8,tile,8,512,512,3,1234,17,0,93,8118007,31757,6880080,187657,41939520,16523359,1,903
tile_8,tile,8,512,512,3,1234,18,0,100,7835353,35610,6611402,180195,40217730,16096960,0,904
tile_8,tile,8,512,512,3,1234,19,0,93,8148027,32359,6904792,186930,42087129,16658633,1,904
tile_8,tile,8,512,512,3,1234,20,0,93,8117805,30738,6880198,180839,41934475,16535741,1,905
tile_8,tile,8,1024,1024,3,1234,1,0,97,30275205,84670,25751324,670271,157375134,60791267,2,3210
tile_8,tile,8,1024,1024,3,1234,2,0,97,30245953,81906,25726386,687776,157226340,61273085,1,3209
tile_8,tile,8,1024,1024,3,1234,3,0,97,30293355,82161,25765449,665156,157462157,61264272,1,3211
tile_8,tile,8,1024,1024,3,1234,4,0,97,30246303,83592,25727131,674432,157231786,60672004,1,3208
tile_8,tile,8,1024,1024,3,1234,5,0,97,30328999,83629,25795366,689242,157640285,61266248,1,3211
tile_8,tile,8,1024,1024,3,1234,6,0,97,30263627,81025,25742387,691543,157322110,61452638,1,3209
tile_8,tile,8,1024,1024,3,1234,7,0,97,30291088,83051,25764816,692776,157463865,61260651,1,3211
tile_8,tile,8,1024,1024,3,1234,8,0,98,30002477,84742,25519933,661316,155963255,59773996,1,3209
tile_8,tile,8,1024,1024,3,1234,9,0,97,30246095,83161,25726967,672328,157231164,61093111,1,3209
tile_8,tile,8,1024,1024,3,1234,10,0,97,30290892,80359,25764196,672399,157458123,61367297,1,3211
tile_8,tile,8,1024,1024,3,1234,11,0,98,29965750,82274,25488088,664134,155771739,60543786,1,3208
tile_8,tile,8,1024,1024,3,1234,12,0,96,30377827,84801,25839573,699172,157915320,61796705,1,3210
tile_8,tile,8,1024,1024,3,1234,13,0,97,30226613,83370,25710005,672614,157123837,60866123,2,3208
tile_8,tile,8,1024,1024,3,1234,14,0,98,29930883,85263,25435088,683395,155391461,60537121,2,3210
tile_8,tile,8,1024,1024,3,1234,15,0,97,30236680,83580,25717851,697504,157173454,61155736,1,3208
tile_8,tile,8,1024,1024,3,1234,16,0,97,30253258,80979,25730832,665890,157256355,61274340,1,3210
tile_8,tile,8,1024,1024,3,1234,17,0,98,30035189,78105,25547337,681869,156130815,62874101,1,3209
tile_8,tile,8,1024,1024,3,1234,18,0,97,30352998,81458,25815146,698067,157765439,61945312,1,3211
tile_8,tile,8,1024,1024,3,1234,19,0,97,30237429,84399,25717164,694868,157171391,61305757,1,3210
tile_8,tile,8,1024,1024,3,1234,20,0,97,30332832,81526,25801274,693083,157680763,61500849,2,3209
tile_8,tile,8,2048,2048,3,1234,1,0,99,117860559,297661,100344226,2678854,613681731,238336837,1,12430
tile_8,tile,8,2048,2048,3,1234,2,0,99,117495457,281278,100035841,2588496,611791823,236110603,1,12428
tile_8,tile,8,2048,2048,3,1234,3,0,99,117831200,277353,100322246,2642587,613544819,237342226,2,12430
tile_8,tile,8,2048,2048,3,1234,4,0,99,117950960,301857,100421764,2634427,614157173,237270101,1,12430
tile_8,tile,8,2048,2048,3,1234,5,0,99,117935366,297112,100407947,2692393,614070257,237755941,1,12432
tile_8,tile,8,2048,2048,3,1234,6,0,99,117817305,302073,100309466,2692576,613469968,238006533,1,12428
tile_8,tile,8,2048,2048,3,1234,7,0,99,117895337,301401,100377253,2693044,613881294,238266165,2,12428
