label,stage,variant,H,W,K,seed,rep,event,value,unit,counter_runtime_ns,pct_enabled
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,11,context-switches,1,,960313,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,11,page-faults,178,,960313,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,12,L1-dcache-loads,860838,,809084,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,12,L1-dcache-load-misses,15389,,809084,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,12,branch-instructions,694893,,809084,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,12,branch-misses,25103,,809084,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,12,instructions,4308753,,809084,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,12,cpu-cycles,3025927,,809084,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,12,context-switches,1,,1432887,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,12,page-faults,178,,1432887,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,13,L1-dcache-loads,789251,,1252427,77
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,13,L1-dcache-load-misses,15346,,1252427,77
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,13,branch-instructions,623568,,1252427,77
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,13,branch-misses,22559,,1252427,77
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,13,instructions,3798996,,1252427,77
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,13,cpu-cycles,2855441,,1252427,77
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,13,context-switches,2,,1620517,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,13,page-faults,177,,1620517,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,14,L1-dcache-loads,777331,,1048794,62
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,14,L1-dcache-load-misses,13496,,1048794,62
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,14,branch-instructions,627676,,1048794,62
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,14,branch-misses,22528,,1048794,62
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,14,instructions,3889293,,1048794,62
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,14,cpu-cycles,2780045,,1048794,62
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,14,context-switches,1,,1679876,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,14,page-faults,178,,1679876,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,15,L1-dcache-loads,840844,,744165,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,15,L1-dcache-load-misses,15149,,744165,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,15,branch-instructions,678876,,744165,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,15,branch-misses,26172,,744165,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,15,instructions,4209193,,744165,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,15,cpu-cycles,3389721,,744165,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,15,context-switches,2,,1288572,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,15,page-faults,177,,1288572,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,16,L1-dcache-loads,853203,,717327,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,16,L1-dcache-load-misses,14800,,717327,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,16,branch-instructions,689980,,717327,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,16,branch-misses,24606,,717327,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,16,instructions,4268606,,717327,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,16,cpu-cycles,2880994,,717327,56
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,16,context-switches,1,,1263138,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,16,page-faults,179,,1263138,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,17,L1-dcache-loads,840641,,783207,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,17,L1-dcache-load-misses,14968,,783207,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,17,branch-instructions,678211,,783207,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,17,branch-misses,25660,,783207,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,17,instructions,4207294,,783207,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,17,cpu-cycles,2965424,,783207,57
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,17,context-switches,1,,1352990,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,17,page-faults,179,,1352990,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,18,L1-dcache-loads,836925,,782189,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,18,L1-dcache-load-misses,14384,,782189,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,18,branch-instructions,675977,,782189,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,18,branch-misses,24894,,782189,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,18,instructions,4188356,,782189,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,18,cpu-cycles,2912267,,782189,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,18,context-switches,1,,1346175,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,18,page-faults,177,,1346175,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,19,L1-dcache-loads,806335,,929069,59
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,19,L1-dcache-load-misses,13787,,929069,59
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,19,branch-instructions,651567,,929069,59
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,19,branch-misses,23228,,929069,59
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,19,instructions,4035675,,929069,59
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,19,cpu-cycles,2758149,,929069,59
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,19,context-switches,1,,1551374,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,19,page-faults,181,,1551374,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,20,L1-dcache-loads,834748,,910882,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,20,L1-dcache-load-misses,15198,,910882,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,20,branch-instructions,674024,,910882,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,20,branch-misses,25524,,910882,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,20,instructions,4169263,,910882,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,20,cpu-cycles,3100362,,910882,58
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,20,context-switches,1,,1562143,100
simd128_v4,simd,conv_simd128_v4,128,128,3,1234,20,page-faults,178,,1562143,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,1,L1-dcache-loads,1329628,,1885247,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,1,L1-dcache-load-misses,14775,,1885247,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,1,branch-instructions,1142510,,1885247,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,1,branch-misses,52140,,1885247,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,1,instructions,7669158,,1885247,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,1,cpu-cycles,4507517,,1885247,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,1,context-switches,1,,2445571,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,1,page-faults,326,,2445571,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,2,L1-dcache-loads,1303080,,2113536,78
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,2,L1-dcache-load-misses,14677,,2113536,78
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,2,branch-instructions,1119560,,2113536,78
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,2,branch-misses,51575,,2113536,78
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,2,instructions,7518026,,2113536,78
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,2,cpu-cycles,4516849,,2113536,78
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,2,context-switches,1,,2693773,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,2,page-faults,325,,2693773,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,3,L1-dcache-loads,1496287,,971573,68
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,3,L1-dcache-load-misses,16277,,971573,68
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,3,branch-instructions,1284441,,971573,68
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,3,branch-misses,58551,,971573,68
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,3,instructions,8632120,,971573,68
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,3,cpu-cycles,5204270,,971573,68
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,3,context-switches,1,,1418381,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,3,page-faults,328,,1418381,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,4,L1-dcache-loads,1368115,,1326796,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,4,L1-dcache-load-misses,14851,,1326796,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,4,branch-instructions,1175619,,1326796,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,4,branch-misses,54327,,1326796,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,4,instructions,7892930,,1326796,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,4,cpu-cycles,4775851,,1326796,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,4,context-switches,1,,1773732,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,4,page-faults,327,,1773732,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,5,L1-dcache-loads,1393706,,1541629,73
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,5,L1-dcache-load-misses,15222,,1541629,73
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,5,branch-instructions,1196420,,1541629,73
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,5,branch-misses,55189,,1541629,73
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,5,instructions,8040690,,1541629,73
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,5,cpu-cycles,4921268,,1541629,73
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,5,context-switches,1,,2095915,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,5,page-faults,324,,2095915,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,6,L1-dcache-loads,1295860,,2582685,93
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,6,L1-dcache-load-misses,17671,,2582685,93
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,6,branch-instructions,1084900,,2582685,93
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,6,branch-misses,47822,,2582685,93
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,6,instructions,7135065,,2582685,93
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,6,cpu-cycles,4590204,,2582685,93
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,6,context-switches,2,,2770618,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,6,page-faults,323,,2770618,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,7,L1-dcache-loads,1317182,,2034190,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,7,L1-dcache-load-misses,14626,,2034190,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,7,branch-instructions,1131290,,2034190,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,7,branch-misses,51902,,2034190,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,7,instructions,7594647,,2034190,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,7,cpu-cycles,4499012,,2034190,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,7,context-switches,1,,2608239,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,7,page-faults,325,,2608239,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,8,L1-dcache-loads,1349892,,2119229,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,8,L1-dcache-load-misses,14321,,2119229,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,8,branch-instructions,1157709,,2119229,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,8,branch-misses,52001,,2119229,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,8,instructions,7749241,,2119229,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,8,cpu-cycles,4622959,,2119229,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,8,context-switches,1,,2740439,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,8,page-faults,328,,2740439,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,9,L1-dcache-loads,1322932,,2005767,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,9,L1-dcache-load-misses,14851,,2005767,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,9,branch-instructions,1135815,,2005767,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,9,branch-misses,52161,,2005767,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,9,instructions,7634221,,2005767,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,9,cpu-cycles,4580276,,2005767,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,9,context-switches,1,,2594381,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,9,page-faults,326,,2594381,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,10,L1-dcache-loads,1314707,,2285911,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,10,L1-dcache-load-misses,14652,,2285911,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,10,branch-instructions,1129133,,2285911,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,10,branch-misses,51645,,2285911,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,10,instructions,7586585,,2285911,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,10,cpu-cycles,4681481,,2285911,77
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,10,context-switches,1,,2940462,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,10,page-faults,325,,2940462,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,11,L1-dcache-loads,1333489,,2456360,88
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,11,L1-dcache-load-misses,17820,,2456360,88
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,11,branch-instructions,1121729,,2456360,88
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,11,branch-misses,48541,,2456360,88
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,11,instructions,7394426,,2456360,88
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,11,cpu-cycles,4620625,,2456360,88
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,11,context-switches,2,,2777758,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,11,page-faults,326,,2777758,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,12,L1-dcache-loads,1338240,,1845025,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,12,L1-dcache-load-misses,15090,,1845025,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,12,branch-instructions,1150418,,1845025,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,12,branch-misses,52873,,1845025,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,12,instructions,7722066,,1845025,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,12,cpu-cycles,4557331,,1845025,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,12,context-switches,1,,2414726,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,12,page-faults,327,,2414726,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,13,L1-dcache-loads,1326237,,2109463,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,13,L1-dcache-load-misses,15600,,2109463,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,13,branch-instructions,1139495,,2109463,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,13,branch-misses,51806,,2109463,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,13,instructions,7657813,,2109463,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,13,cpu-cycles,4589099,,2109463,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,13,context-switches,1,,2742380,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,13,page-faults,323,,2742380,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,14,L1-dcache-loads,1360174,,2268917,75
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,14,L1-dcache-load-misses,14831,,2268917,75
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,14,branch-instructions,1169209,,2268917,75
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,14,branch-misses,53377,,2268917,75
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,14,instructions,7846113,,2268917,75
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,14,cpu-cycles,4744043,,2268917,75
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,14,context-switches,1,,3014754,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,14,page-faults,327,,3014754,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,15,L1-dcache-loads,1342234,,2106969,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,15,L1-dcache-load-misses,15191,,2106969,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,15,branch-instructions,1151463,,2106969,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,15,branch-misses,52393,,2106969,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,15,instructions,7744993,,2106969,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,15,cpu-cycles,4662549,,2106969,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,15,context-switches,1,,2761999,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,15,page-faults,326,,2761999,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,16,L1-dcache-loads,1342281,,1983900,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,16,L1-dcache-load-misses,14560,,1983900,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,16,branch-instructions,1152027,,1983900,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,16,branch-misses,52340,,1983900,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,16,instructions,7743914,,1983900,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,16,cpu-cycles,4607630,,1983900,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,16,context-switches,1,,2600291,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,16,page-faults,327,,2600291,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,17,L1-dcache-loads,1257006,,1354806,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,17,L1-dcache-load-misses,17117,,1354806,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,17,branch-instructions,1047704,,1354806,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,17,branch-misses,45908,,1354806,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,17,instructions,6857162,,1354806,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,17,cpu-cycles,4520405,,1354806,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,17,context-switches,1,,1354806,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,17,page-faults,326,,1354806,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,18,L1-dcache-loads,1374107,,2325867,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,18,L1-dcache-load-misses,15229,,2325867,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,18,branch-instructions,1179985,,2325867,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,18,branch-misses,54654,,2325867,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,18,instructions,7924767,,2325867,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,18,cpu-cycles,4786491,,2325867,74
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,18,context-switches,1,,3115572,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,18,page-faults,325,,3115572,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,19,L1-dcache-loads,1337378,,1825887,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,19,L1-dcache-load-misses,14521,,1825887,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,19,branch-instructions,1149851,,1825887,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,19,branch-misses,52719,,1825887,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,19,instructions,7720253,,1825887,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,19,cpu-cycles,4513780,,1825887,76
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,19,context-switches,1,,2392752,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,19,page-faults,328,,2392752,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,20,L1-dcache-loads,1276892,,2613256,97
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,20,L1-dcache-load-misses,17280,,2613256,97
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,20,branch-instructions,1067218,,2613256,97
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,20,branch-misses,46738,,2613256,97
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,20,instructions,6987513,,2613256,97
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,20,cpu-cycles,4479884,,2613256,97
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,20,context-switches,2,,2682540,100
simd128_v4,simd,conv_simd128_v4,256,256,3,1234,20,page-faults,326,,2682540,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,1,L1-dcache-loads,3472031,,6043386,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,1,L1-dcache-load-misses,27599,,6043386,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,1,branch-instructions,3100953,,6043386,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,1,branch-misses,154592,,6043386,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,1,instructions,21741422,,6043386,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,1,cpu-cycles,11777062,,6043386,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,1,context-switches,1,,6669022,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,1,page-faults,903,,6669022,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,2,L1-dcache-loads,3394223,,6664756,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,2,L1-dcache-load-misses,30057,,6664756,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,2,branch-instructions,2988621,,6664756,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,2,branch-misses,146836,,6664756,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,2,instructions,20712961,,6664756,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,2,cpu-cycles,11584988,,6664756,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,2,context-switches,1,,6664756,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,2,page-faults,906,,6664756,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,3,L1-dcache-loads,3451917,,5543801,91
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,3,L1-dcache-load-misses,26631,,5543801,91
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,3,branch-instructions,3082666,,5543801,91
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,3,branch-misses,155798,,5543801,91
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,3,instructions,21614525,,5543801,91
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,3,cpu-cycles,11455009,,5543801,91
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,3,context-switches,1,,6083786,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,3,page-faults,904,,6083786,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,4,L1-dcache-loads,3373639,,5386938,93
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,4,L1-dcache-load-misses,26224,,5386938,93
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,4,branch-instructions,3013426,,5386938,93
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,4,branch-misses,150433,,5386938,93
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,4,instructions,21130602,,5386938,93
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,4,cpu-cycles,11143315,,5386938,93
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,4,context-switches,1,,5782097,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,4,page-faults,902,,5782097,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,5,L1-dcache-loads,3501299,,6186177,89
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,5,L1-dcache-load-misses,26198,,6186177,89
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,5,branch-instructions,3127282,,6186177,89
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,5,branch-misses,158516,,6186177,89
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,5,instructions,21928418,,6186177,89
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,5,cpu-cycles,12043949,,6186177,89
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,5,context-switches,2,,6888646,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,5,page-faults,904,,6888646,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,6,L1-dcache-loads,3390254,,6263014,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,6,L1-dcache-load-misses,29979,,6263014,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,6,branch-instructions,2985942,,6263014,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,6,branch-misses,146078,,6263014,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,6,instructions,20694465,,6263014,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,6,cpu-cycles,11522998,,6263014,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,6,context-switches,0,,6263014,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,6,page-faults,902,,6263014,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,7,L1-dcache-loads,3466997,,5966857,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,7,L1-dcache-load-misses,28153,,5966857,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,7,branch-instructions,3096848,,5966857,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,7,branch-misses,156528,,5966857,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,7,instructions,21707960,,5966857,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,7,cpu-cycles,11563509,,5966857,90
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,7,context-switches,1,,6572830,100
simd128_v4,simd,conv_simd128_v4,512,512,3,1234,7,page-faults,902,,6572830,100
