label,stage,variant,H,W,K,seed,rep,event,value,unit,counter_runtime_ns,pct_enabled
optimized,optimized,default,1024,1024,3,1234,11,context-switches,2,,15944508,100
optimized,optimized,default,1024,1024,3,1234,11,page-faults,3207,,15944508,100
optimized,optimized,default,1024,1024,3,1234,12,L1-dcache-loads,10363671,,15683747,97
optimized,optimized,default,1024,1024,3,1234,12,L1-dcache-load-misses,184058,,15683747,97
optimized,optimized,default,1024,1024,3,1234,12,branch-instructions,11150218,,15683747,97
optimized,optimized,default,1024,1024,3,1234,12,branch-misses,556091,,15683747,97
optimized,optimized,default,1024,1024,3,1234,12,instructions,77036283,,15683747,97
optimized,optimized,default,1024,1024,3,1234,12,cpu-cycles,58221485,,15683747,97
optimized,optimized,default,1024,1024,3,1234,12,context-switches,2,,16130925,100
optimized,optimized,default,1024,1024,3,1234,12,page-faults,3207,,16130925,100
optimized,optimized,default,1024,1024,3,1234,13,L1-dcache-loads,10355350,,15279594,97
optimized,optimized,default,1024,1024,3,1234,13,L1-dcache-load-misses,182168,,15279594,97
optimized,optimized,default,1024,1024,3,1234,13,branch-instructions,11142591,,15279594,97
optimized,optimized,default,1024,1024,3,1234,13,branch-misses,557344,,15279594,97
optimized,optimized,default,1024,1024,3,1234,13,instructions,76982896,,15279594,97
optimized,optimized,default,1024,1024,3,1234,13,cpu-cycles,56600581,,15279594,97
optimized,optimized,default,1024,1024,3,1234,13,context-switches,1,,15706882,100
optimized,optimized,default,1024,1024,3,1234,13,page-faults,3210,,15706882,100
optimized,optimized,default,1024,1024,3,1234,14,L1-dcache-loads,10375726,,15787962,97
optimized,optimized,default,1024,1024,3,1234,14,L1-dcache-load-misses,183875,,15787962,97
optimized,optimized,default,1024,1024,3,1234,14,branch-instructions,11163798,,15787962,97
optimized,optimized,default,1024,1024,3,1234,14,branch-misses,557505,,15787962,97
optimized,optimized,default,1024,1024,3,1234,14,instructions,77131914,,15787962,97
optimized,optimized,default,1024,1024,3,1234,14,cpu-cycles,58631819,,15787962,97
optimized,optimized,default,1024,1024,3,1234,14,context-switches,2,,16260083,100
optimized,optimized,default,1024,1024,3,1234,14,page-faults,3210,,16260083,100
optimized,optimized,default,1024,1024,3,1234,15,L1-dcache-loads,10342647,,15503935,97
optimized,optimized,default,1024,1024,3,1234,15,L1-dcache-load-misses,182009,,15503935,97
optimized,optimized,default,1024,1024,3,1234,15,branch-instructions,11127950,,15503935,97
optimized,optimized,default,1024,1024,3,1234,15,branch-misses,556214,,15503935,97
optimized,optimized,default,1024,1024,3,1234,15,instructions,76883556,,15503935,97
optimized,optimized,default,1024,1024,3,1234,15,cpu-cycles,57400452,,15503935,97
optimized,optimized,default,1024,1024,3,1234,15,context-switches,1,,15915393,100
optimized,optimized,default,1024,1024,3,1234,15,page-faults,3208,,15915393,100
optimized,optimized,default,1024,1024,3,1234,16,L1-dcache-loads,10345374,,15590056,97
optimized,optimized,default,1024,1024,3,1234,16,L1-dcache-load-misses,174723,,15590056,97
optimized,optimized,default,1024,1024,3,1234,16,branch-instructions,11134319,,15590056,97
optimized,optimized,default,1024,1024,3,1234,16,branch-misses,556856,,15590056,97
optimized,optimized,default,1024,1024,3,1234,16,instructions,76937029,,15590056,97
optimized,optimized,default,1024,1024,3,1234,16,cpu-cycles,57682085,,15590056,97
optimized,optimized,default,1024,1024,3,1234,16,context-switches,1,,16023092,100
optimized,optimized,default,1024,1024,3,1234,16,page-faults,3209,,16023092,100
optimized,optimized,default,1024,1024,3,1234,17,L1-dcache-loads,10336664,,15371629,97
optimized,optimized,default,1024,1024,3,1234,17,L1-dcache-load-misses,173270,,15371629,97
optimized,optimized,default,1024,1024,3,1234,17,branch-instructions,11123640,,15371629,97
optimized,optimized,default,1024,1024,3,1234,17,branch-misses,555604,,15371629,97
optimized,optimized,default,1024,1024,3,1234,17,instructions,76849827,,15371629,97
optimized,optimized,default,1024,1024,3,1234,17,cpu-cycles,56862427,,15371629,97
optimized,optimized,default,1024,1024,3,1234,17,context-switches,2,,15776135,100
optimized,optimized,default,1024,1024,3,1234,17,page-faults,3208,,15776135,100
optimized,optimized,default,1024,1024,3,1234,18,L1-dcache-loads,10383172,,15623370,97
optimized,optimized,default,1024,1024,3,1234,18,L1-dcache-load-misses,179048,,15623370,97
optimized,optimized,default,1024,1024,3,1234,18,branch-instructions,11169981,,15623370,97
optimized,optimized,default,1024,1024,3,1234,18,branch-misses,556326,,15623370,97
optimized,optimized,default,1024,1024,3,1234,18,instructions,77173358,,15623370,97
optimized,optimized,default,1024,1024,3,1234,18,cpu-cycles,57811919,,15623370,97
optimized,optimized,default,1024,1024,3,1234,18,context-switches,2,,16084289,100
optimized,optimized,default,1024,1024,3,1234,18,page-faults,3209,,16084289,100
optimized,optimized,default,1024,1024,3,1234,19,L1-dcache-loads,10346869,,15654424,97
optimized,optimized,default,1024,1024,3,1234,19,L1-dcache-load-misses,185105,,15654424,97
optimized,optimized,default,1024,1024,3,1234,19,branch-instructions,11123417,,15654424,97
optimized,optimized,default,1024,1024,3,1234,19,branch-misses,554828,,15654424,97
optimized,optimized,default,1024,1024,3,1234,19,instructions,76806303,,15654424,97
optimized,optimized,default,1024,1024,3,1234,19,cpu-cycles,57673732,,15654424,97
optimized,optimized,default,1024,1024,3,1234,19,context-switches,2,,16024516,100
optimized,optimized,default,1024,1024,3,1234,19,page-faults,3210,,16024516,100
optimized,optimized,default,1024,1024,3,1234,20,L1-dcache-loads,10378562,,15609507,97
optimized,optimized,default,1024,1024,3,1234,20,L1-dcache-load-misses,189361,,15609507,97
optimized,optimized,default,1024,1024,3,1234,20,branch-instructions,11166605,,15609507,97
optimized,optimized,default,1024,1024,3,1234,20,branch-misses,556543,,15609507,97
optimized,optimized,default,1024,1024,3,1234,20,instructions,77148283,,15609507,97
optimized,optimized,default,1024,1024,3,1234,20,cpu-cycles,57847176,,15609507,97
optimized,optimized,default,1024,1024,3,1234,20,context-switches,1,,16078670,100
optimized,optimized,default,1024,1024,3,1234,20,page-faults,3210,,16078670,100
optimized,optimized,default,2048,2048,3,1234,1,L1-dcache-loads,39716020,,61416003,99
optimized,optimized,default,2048,2048,3,1234,1,L1-dcache-load-misses,723498,,61416003,99
optimized,optimized,default,2048,2048,3,1234,1,branch-instructions,43061509,,61416003,99
optimized,optimized,default,2048,2048,3,1234,1,branch-misses,2154783,,61416003,99
optimized,optimized,default,2048,2048,3,1234,1,instructions,298436649,,61416003,99
optimized,optimized,default,2048,2048,3,1234,1,cpu-cycles,222637574,,61416003,99
optimized,optimized,default,2048,2048,3,1234,1,context-switches,4,,61869359,100
optimized,optimized,default,2048,2048,3,1234,1,page-faults,12431,,61869359,100
optimized,optimized,default,2048,2048,3,1234,2,L1-dcache-loads,39579911,,61392379,99
optimized,optimized,default,2048,2048,3,1234,2,L1-dcache-load-misses,689698,,61392379,99
optimized,optimized,default,2048,2048,3,1234,2,branch-instructions,42936965,,61392379,99
optimized,optimized,default,2048,2048,3,1234,2,branch-misses,2152725,,61392379,99
optimized,optimized,default,2048,2048,3,1234,2,instructions,297631253,,61392379,99
optimized,optimized,default,2048,2048,3,1234,2,cpu-cycles,222705310,,61392379,99
optimized,optimized,default,2048,2048,3,1234,2,context-switches,3,,61850509,100
optimized,optimized,default,2048,2048,3,1234,2,page-faults,12428,,61850509,100
optimized,optimized,default,2048,2048,3,1234,3,L1-dcache-loads,39520188,,62186857,100
optimized,optimized,default,2048,2048,3,1234,3,L1-dcache-load-misses,672792,,62186857,100
optimized,optimized,default,2048,2048,3,1234,3,branch-instructions,42788409,,62186857,100
optimized,optimized,default,2048,2048,3,1234,3,branch-misses,2145346,,62186857,100
optimized,optimized,default,2048,2048,3,1234,3,instructions,296378781,,62186857,100
optimized,optimized,default,2048,2048,3,1234,3,cpu-cycles,223860176,,62186857,100
optimized,optimized,default,2048,2048,3,1234,3,context-switches,3,,62186857,100
optimized,optimized,default,2048,2048,3,1234,3,page-faults,12426,,62186857,100
optimized,optimized,default,2048,2048,3,1234,4,L1-dcache-loads,39539442,,60683372,99
optimized,optimized,default,2048,2048,3,1234,4,L1-dcache-load-misses,687688,,60683372,99
optimized,optimized,default,2048,2048,3,1234,4,branch-instructions,42894053,,60683372,99
optimized,optimized,default,2048,2048,3,1234,4,branch-misses,2152167,,60683372,99
optimized,optimized,default,2048,2048,3,1234,4,instructions,297330161,,60683372,99
optimized,optimized,default,2048,2048,3,1234,4,cpu-cycles,219944867,,60683372,99
optimized,optimized,default,2048,2048,3,1234,4,context-switches,2,,61076067,100
optimized,optimized,default,2048,2048,3,1234,4,page-faults,12432,,61076067,100
optimized,optimized,default,2048,2048,3,1234,5,L1-dcache-loads,39558269,,60201126,99
optimized,optimized,default,2048,2048,3,1234,5,L1-dcache-load-misses,680489,,60201126,99
optimized,optimized,default,2048,2048,3,1234,5,branch-instructions,42913769,,60201126,99
optimized,optimized,default,2048,2048,3,1234,5,branch-misses,2152922,,60201126,99
optimized,optimized,default,2048,2048,3,1234,5,instructions,297473837,,60201126,99
optimized,optimized,default,2048,2048,3,1234,5,cpu-cycles,218482785,,60201126,99
optimized,optimized,default,2048,2048,3,1234,5,context-switches,1,,60619553,100
optimized,optimized,default,2048,2048,3,1234,5,page-faults,12428,,60619553,100
optimized,optimized,default,2048,2048,3,1234,6,L1-dcache-loads,39545335,,60329146,99
optimized,optimized,default,2048,2048,3,1234,6,L1-dcache-load-misses,661228,,60329146,99
optimized,optimized,default,2048,2048,3,1234,6,branch-instructions,42901134,,60329146,99
optimized,optimized,default,2048,2048,3,1234,6,branch-misses,2151838,,60329146,99
optimized,optimized,default,2048,2048,3,1234,6,instructions,297383635,,60329146,99
optimized,optimized,default,2048,2048,3,1234,6,cpu-cycles,218857710,,60329146,99
optimized,optimized,default,2048,2048,3,1234,6,context-switches,2,,60732799,100
optimized,optimized,default,2048,2048,3,1234,6,page-faults,12428,,60732799,100
optimized,optimized,default,2048,2048,3,1234,7,L1-dcache-loads,39544540,,60210158,99
optimized,optimized,default,2048,2048,3,1234,7,L1-dcache-load-misses,677167,,60210158,99
optimized,optimized,default,2048,2048,3,1234,7,branch-instructions,42899783,,60210158,99
optimized,optimized,default,2048,2048,3,1234,7,branch-misses,2149953,,60210158,99
optimized,optimized,default,2048,2048,3,1234,7,instructions,297373212,,60210158,99
optimized,optimized,default,2048,2048,3,1234,7,cpu-cycles,218359579,,60210158,99
optimized,optimized,default,2048,2048,3,1234,7,context-switches,4,,60608820,100
optimized,optimized,default,2048,2048,3,1234,7,page-faults,12426,,60608820,100
optimized,optimized,default,2048,2048,3,1234,8,L1-dcache-loads,39626170,,59884673,99
optimized,optimized,default,2048,2048,3,1234,8,L1-dcache-load-misses,686318,,59884673,99
optimized,optimized,default,2048,2048,3,1234,8,branch-instructions,42982439,,59884673,99
optimized,optimized,default,2048,2048,3,1234,8,branch-misses,2153974,,59884673,99
optimized,optimized,default,2048,2048,3,1234,8,instructions,297934393,,59884673,99
optimized,optimized,default,2048,2048,3,1234,8,cpu-cycles,217428412,,59884673,99
optimized,optimized,default,2048,2048,3,1234,8,context-switches,3,,60371884,100
optimized,optimized,default,2048,2048,3,1234,8,page-faults,12431,,60371884,100
optimized,optimized,default,2048,2048,3,1234,9,L1-dcache-loads,39557634,,60142568,99
optimized,optimized,default,2048,2048,3,1234,9,L1-dcache-load-misses,683515,,60142568,99
optimized,optimized,default,2048,2048,3,1234,9,branch-instructions,42909091,,60142568,99
optimized,optimized,default,2048,2048,3,1234,9,branch-misses,2151537,,60142568,99
optimized,optimized,default,2048,2048,3,1234,9,instructions,297428383,,60142568,99
optimized,optimized,default,2048,2048,3,1234,9,cpu-cycles,218133810,,60142568,99
optimized,optimized,default,2048,2048,3,1234,9,context-switches,4,,60541670,100
optimized,optimized,default,2048,2048,3,1234,9,page-faults,12429,,60541670,100
optimized,optimized,default,2048,2048,3,1234,10,L1-dcache-loads,39579133,,60241662,99
optimized,optimized,default,2048,2048,3,1234,10,L1-dcache-load-misses,681790,,60241662,99
optimized,optimized,default,2048,2048,3,1234,10,branch-instructions,42934922,,60241662,99
optimized,optimized,default,2048,2048,3,1234,10,branch-misses,2154875,,60241662,99
optimized,optimized,default,2048,2048,3,1234,10,instructions,297619841,,60241662,99
optimized,optimized,default,2048,2048,3,1234,10,cpu-cycles,218697303,,60241662,99
optimized,optimized,default,2048,2048,3,1234,10,context-switches,2,,60687109,100
optimized,optimized,default,2048,2048,3,1234,10,page-faults,12431,,60687109,100
optimized,optimized,default,2048,2048,3,1234,11,L1-dcache-loads,39534332,,59876387,99
optimized,optimized,default,2048,2048,3,1234,11,L1-dcache-load-misses,680521,,59876387,99
optimized,optimized,default,2048,2048,3,1234,11,branch-instructions,42889739,,59876387,99
optimized,optimized,default,2048,2048,3,1234,11,branch-misses,2149805,,59876387,99
optimized,optimized,default,2048,2048,3,1234,11,instructions,297302007,,59876387,99
optimized,optimized,default,2048,2048,3,1234,11,cpu-cycles,217097946,,59876387,99
optimized,optimized,default,2048,2048,3,1234,11,context-switches,3,,60260404,100
optimized,optimized,default,2048,2048,3,1234,11,page-faults,12430,,60260404,100
optimized,optimized,default,2048,2048,3,1234,12,L1-dcache-loads,39546137,,59878896,99
optimized,optimized,default,2048,2048,3,1234,12,L1-dcache-load-misses,673604,,59878896,99
optimized,optimized,default,2048,2048,3,1234,12,branch-instructions,42902683,,59878896,99
optimized,optimized,default,2048,2048,3,1234,12,branch-misses,2150731,,59878896,99
optimized,optimized,default,2048,2048,3,1234,12,instructions,297396218,,59878896,99
optimized,optimized,default,2048,2048,3,1234,12,cpu-cycles,217187789,,59878896,99
optimized,optimized,default,2048,2048,3,1234,12,context-switches,2,,60282259,100
optimized,optimized,default,2048,2048,3,1234,12,page-faults,12427,,60282259,100
optimized,optimized,default,2048,2048,3,1234,13,L1-dcache-loads,39550221,,61373637,99
optimized,optimized,default,2048,2048,3,1234,13,L1-dcache-load-misses,681260,,61373637,99
optimized,optimized,default,2048,2048,3,1234,13,branch-instructions,42905114,,61373637,99
optimized,optimized,default,2048,2048,3,1234,13,branch-misses,2151271,,61373637,99
optimized,optimized,default,2048,2048,3,1234,13,instructions,297406119,,61373637,99
optimized,optimized,default,2048,2048,3,1234,13,cpu-cycles,222834754,,61373637,99
optimized,optimized,default,2048,2048,3,1234,13,context-switches,2,,61785037,100
optimized,optimized,default,2048,2048,3,1234,13,page-faults,12428,,61785037,100
optimized,optimized,default,2048,2048,3,1234,14,L1-dcache-loads,39540278,,60131799,99
optimized,optimized,default,2048,2048,3,1234,14,L1-dcache-load-misses,713908,,60131799,99
optimized,optimized,default,2048,2048,3,1234,14,branch-instructions,42896270,,60131799,99
optimized,optimized,default,2048,2048,3,1234,14,branch-misses,2152363,,60131799,99
optimized,optimized,default,2048,2048,3,1234,14,instructions,297350548,,60131799,99
optimized,optimized,default,2048,2048,3,1234,14,cpu-cycles,218106688,,60131799,99
optimized,optimized,default,2048,2048,3,1234,14,context-switches,1,,60527212,100
optimized,optimized,default,2048,2048,3,1234,14,page-faults,12428,,60527212,100
optimized,optimized,default,2048,2048,3,1234,15,L1-dcache-loads,39564619,,60336969,99
optimized,optimized,default,2048,2048,3,1234,15,L1-dcache-load-misses,705847,,60336969,99
optimized,optimized,default,2048,2048,3,1234,15,branch-instructions,42918266,,60336969,99
optimized,optimized,default,2048,2048,3,1234,15,branch-misses,2150993,,60336969,99
optimized,optimized,default,2048,2048,3,1234,15,instructions,297493746,,60336969,99
optimized,optimized,default,2048,2048,3,1234,15,cpu-cycles,218927272,,60336969,99
optimized,optimized,default,2048,2048,3,1234,15,context-switches,3,,60753635,100
optimized,optimized,default,2048,2048,3,1234,15,page-faults,12431,,60753635,100
optimized,optimized,default,2048,2048,3,1234,16,L1-dcache-loads,39538605,,60310995,99
optimized,optimized,default,2048,2048,3,1234,16,L1-dcache-load-misses,695206,,60310995,99
optimized,optimized,default,2048,2048,3,1234,16,branch-instructions,42891441,,60310995,99
optimized,optimized,default,2048,2048,3,1234,16,branch-misses,2150049,,60310995,99
optimized,optimized,default,2048,2048,3,1234,16,instructions,297305515,,60310995,99
optimized,optimized,default,2048,2048,3,1234,16,cpu-cycles,218677479,,60310995,99
optimized,optimized,default,2048,2048,3,1234,16,context-switches,4,,60691039,100
optimized,optimized,default,2048,2048,3,1234,16,page-faults,12430,,60691039,100
optimized,optimized,default,2048,2048,3,1234,17,L1-dcache-loads,39573996,,60328275,99
optimized,optimized,default,2048,2048,3,1234,17,L1-dcache-load-misses,694073,,60328275,99
optimized,optimized,default,2048,2048,3,1234,17,branch-instructions,42928714,,60328275,99
optimized,optimized,default,2048,2048,3,1234,17,branch-misses,2152882,,60328275,99
optimized,optimized,default,2048,2048,3,1234,17,instructions,297566885,,60328275,99
optimized,optimized,default,2048,2048,3,1234,17,cpu-cycles,218936917,,60328275,99
optimized,optimized,default,2048,2048,3,1234,17,context-switches,4,,60760059,100
optimized,optimized,default,2048,2048,3,1234,17,page-faults,12431,,60760059,100
optimized,optimized,default,2048,2048,3,1234,18,L1-dcache-loads,39553859,,60349398,99
optimized,optimized,default,2048,2048,3,1234,18,L1-dcache-load-misses,680693,,60349398,99
optimized,optimized,default,2048,2048,3,1234,18,branch-instructions,42909550,,60349398,99
optimized,optimized,default,2048,2048,3,1234,18,branch-misses,2152333,,60349398,99
optimized,optimized,default,2048,2048,3,1234,18,instructions,297434411,,60349398,99
optimized,optimized,default,2048,2048,3,1234,18,cpu-cycles,219008071,,60349398,99
optimized,optimized,default,2048,2048,3,1234,18,context-switches,4,,60759468,100
optimized,optimized,default,2048,2048,3,1234,18,page-faults,12430,,60759468,100
optimized,optimized,default,2048,2048,3,1234,19,L1-dcache-loads,39557405,,59951520,99
optimized,optimized,default,2048,2048,3,1234,19,L1-dcache-load-misses,689397,,59951520,99
optimized,optimized,default,2048,2048,3,1234,19,branch-instructions,42910378,,59951520,99
optimized,optimized,default,2048,2048,3,1234,19,branch-misses,2152770,,59951520,99
optimized,optimized,default,2048,2048,3,1234,19,instructions,297447959,,59951520,99
optimized,optimized,default,2048,2048,3,1234,19,cpu-cycles,217382202,,59951520,99
optimized,optimized,default,2048,2048,3,1234,19,context-switches,3,,60357200,100
optimized,optimized,default,2048,2048,3,1234,19,page-faults,12430,,60357200,100
optimized,optimized,default,2048,2048,3,1234,20,L1-dcache-loads,39568803,,59909231,99
optimized,optimized,default,2048,2048,3,1234,20,L1-dcache-load-misses,683593,,59909231,99
optimized,optimized,default,2048,2048,3,1234,20,branch-instructions,42925073,,59909231,99
optimized,optimized,default,2048,2048,3,1234,20,branch-misses,2152978,,59909231,99
optimized,optimized,default,2048,2048,3,1234,20,instructions,297552662,,59909231,99
optimized,optimized,default,2048,2048,3,1234,20,cpu-cycles,217276098,,59909231,99
optimized,optimized,default,2048,2048,3,1234,20,context-switches,2,,60341024,100
optimized,optimized,default,2048,2048,3,1234,20,page-faults,12430,,60341024,100
optimized,optimized,default,4096,4096,3,1234,1,L1-dcache-loads,156875172,,239203609,99
optimized,optimized,default,4096,4096,3,1234,1,L1-dcache-load-misses,2693817,,239203609,99
optimized,optimized,default,4096,4096,3,1234,1,branch-instructions,170523930,,239203609,99
optimized,optimized,default,4096,4096,3,1234,1,branch-misses,8534854,,239203609,99
optimized,optimized,default,4096,4096,3,1234,1,instructions,1182774586,,239203609,99
optimized,optimized,default,4096,4096,3,1234,1,cpu-cycles,862776491,,239203609,99
optimized,optimized,default,4096,4096,3,1234,1,context-switches,8,,239574853,100
optimized,optimized,default,4096,4096,3,1234,1,page-faults,49302,,239574853,100
optimized,optimized,default,4096,4096,3,1234,2,L1-dcache-loads,156747327,,243214976,99
optimized,optimized,default,4096,4096,3,1234,2,L1-dcache-load-misses,2673975,,243214976,99
optimized,optimized,default,4096,4096,3,1234,2,branch-instructions,170402996,,243214976,99
optimized,optimized,default,4096,4096,3,1234,2,branch-misses,8541399,,243214976,99
optimized,optimized,default,4096,4096,3,1234,2,instructions,1182013684,,243214976,99
optimized,optimized,default,4096,4096,3,1234,2,cpu-cycles,877152755,,243214976,99
optimized,optimized,default,4096,4096,3,1234,2,context-switches,8,,243649420,100
optimized,optimized,default,4096,4096,3,1234,2,page-faults,49299,,243649420,100
optimized,optimized,default,4096,4096,3,1234,3,L1-dcache-loads,156698427,,244330448,99
optimized,optimized,default,4096,4096,3,1234,3,L1-dcache-load-misses,2674730,,244330448,99
optimized,optimized,default,4096,4096,3,1234,3,branch-instructions,170349190,,244330448,99
optimized,optimized,default,4096,4096,3,1234,3,branch-misses,8532776,,244330448,99
optimized,optimized,default,4096,4096,3,1234,3,instructions,1181649916,,244330448,99
optimized,optimized,default,4096,4096,3,1234,3,cpu-cycles,880797765,,244330448,99
optimized,optimized,default,4096,4096,3,1234,3,context-switches,10,,244728697,100
optimized,optimized,default,4096,4096,3,1234,3,page-faults,49302,,244728697,100
optimized,optimized,default,4096,4096,3,1234,4,L1-dcache-loads,156705590,,239284677,99
optimized,optimized,default,4096,4096,3,1234,4,L1-dcache-load-misses,2668686,,239284677,99
optimized,optimized,default,4096,4096,3,1234,4,branch-instructions,170364937,,239284677,99
optimized,optimized,default,4096,4096,3,1234,4,branch-misses,8535504,,239284677,99
optimized,optimized,default,4096,4096,3,1234,4,instructions,1181772526,,239284677,99
optimized,optimized,default,4096,4096,3,1234,4,cpu-cycles,863510455,,239284677,99
optimized,optimized,default,4096,4096,3,1234,4,context-switches,5,,239716703,100
optimized,optimized,default,4096,4096,3,1234,4,page-faults,49302,,239716703,100
optimized,optimized,default,4096,4096,3,1234,5,L1-dcache-loads,156749018,,240310978,99
optimized,optimized,default,4096,4096,3,1234,5,L1-dcache-load-misses,2643864,,240310978,99
optimized,optimized,default,4096,4096,3,1234,5,branch-instructions,170406937,,240310978,99
optimized,optimized,default,4096,4096,3,1234,5,branch-misses,8537935,,240310978,99
optimized,optimized,default,4096,4096,3,1234,5,instructions,1182042655,,240310978,99
optimized,optimized,default,4096,4096,3,1234,5,cpu-cycles,867606338,,240310978,99
optimized,optimized,default,4096,4096,3,1234,5,context-switches,9,,240780989,100
optimized,optimized,default,4096,4096,3,1234,5,page-faults,49300,,240780989,100
optimized,optimized,default,4096,4096,3,1234,6,L1-dcache-loads,156702699,,239269536,99
optimized,optimized,default,4096,4096,3,1234,6,L1-dcache-load-misses,2813330,,239269536,99
optimized,optimized,default,4096,4096,3,1234,6,branch-instructions,170355953,,239269536,99
optimized,optimized,default,4096,4096,3,1234,6,branch-misses,8537100,,239269536,99
optimized,optimized,default,4096,4096,3,1234,6,instructions,1181692905,,239269536,99
optimized,optimized,default,4096,4096,3,1234,6,cpu-cycles,863288453,,239269536,99
optimized,optimized,default,4096,4096,3,1234,6,context-switches,10,,239669334,100
optimized,optimized,default,4096,4096,3,1234,6,page-faults,49299,,239669334,100
optimized,optimized,default,4096,4096,3,1234,7,L1-dcache-loads,156695815,,239764201,99
optimized,optimized,default,4096,4096,3,1234,7,L1-dcache-load-misses,2587995,,239764201,99
optimized,optimized,default,4096,4096,3,1234,7,branch-instructions,170353157,,239764201,99
optimized,optimized,default,4096,4096,3,1234,7,branch-misses,8528527,,239764201,99
optimized,optimized,default,4096,4096,3,1234,7,instructions,1181688225,,239764201,99
optimized,optimized,default,4096,4096,3,1234,7,cpu-cycles,865232324,,239764201,99
optimized,optimized,default,4096,4096,3,1234,7,context-switches,6,,240182016,100
optimized,optimized,default,4096,4096,3,1234,7,page-faults,49301,,240182016,100
optimized,optimized,default,4096,4096,3,1234,8,L1-dcache-loads,156720432,,240613190,99
optimized,optimized,default,4096,4096,3,1234,8,L1-dcache-load-misses,2653603,,240613190,99
optimized,optimized,default,4096,4096,3,1234,8,branch-instructions,170371075,,240613190,99
optimized,optimized,default,4096,4096,3,1234,8,branch-misses,8538366,,240613190,99
optimized,optimized,default,4096,4096,3,1234,8,instructions,1181798805,,240613190,99
optimized,optimized,default,4096,4096,3,1234,8,cpu-cycles,868052064,,240613190,99
optimized,optimized,default,4096,4096,3,1234,8,context-switches,10,,241041265,100
optimized,optimized,default,4096,4096,3,1234,8,page-faults,49301,,241041265,100
optimized,optimized,default,4096,4096,3,1234,9,L1-dcache-loads,156707914,,239804679,99
optimized,optimized,default,4096,4096,3,1234,9,L1-dcache-load-misses,2699526,,239804679,99
optimized,optimized,default,4096,4096,3,1234,9,branch-instructions,170360097,,239804679,99
optimized,optimized,default,4096,4096,3,1234,9,branch-misses,8534707,,239804679,99
optimized,optimized,default,4096,4096,3,1234,9,instructions,1181740108,,239804679,99
optimized,optimized,default,4096,4096,3,1234,9,cpu-cycles,865265707,,239804679,99
optimized,optimized,default,4096,4096,3,1234,9,context-switches,10,,240229360,100
optimized,optimized,default,4096,4096,3,1234,9,page-faults,49300,,240229360,100
optimized,optimized,default,4096,4096,3,1234,10,L1-dcache-loads,156708669,,240088864,99
optimized,optimized,default,4096,4096,3,1234,10,L1-dcache-load-misses,2680823,,240088864,99
optimized,optimized,default,4096,4096,3,1234,10,branch-instructions,170368997,,240088864,99
optimized,optimized,default,4096,4096,3,1234,10,branch-misses,8537129,,240088864,99
optimized,optimized,default,4096,4096,3,1234,10,instructions,1181821011,,240088864,99
optimized,optimized,default,4096,4096,3,1234,10,cpu-cycles,866385825,,240088864,99
optimized,optimized,default,4096,4096,3,1234,10,context-switches,5,,240552559,100
optimized,optimized,default,4096,4096,3,1234,10,page-faults,49298,,240552559,100
optimized,optimized,default,4096,4096,3,1234,11,L1-dcache-loads,156732951,,240065449,99
optimized,optimized,default,4096,4096,3,1234,11,L1-dcache-load-misses,2642773,,240065449,99
optimized,optimized,default,4096,4096,3,1234,11,branch-instructions,170382194,,240065449,99
optimized,optimized,default,4096,4096,3,1234,11,branch-misses,8530124,,240065449,99
optimized,optimized,default,4096,4096,3,1234,11,instructions,1181884343,,240065449,99
optimized,optimized,default,4096,4096,3,1234,11,cpu-cycles,866600645,,240065449,99
optimized,optimized,default,4096,4096,3,1234,11,context-switches,9,,240459083,100
optimized,optimized,default,4096,4096,3,1234,11,page-faults,49301,,240459083,100
optimized,optimized,default,4096,4096,3,1234,12,L1-dcache-loads,156736173,,240494551,99
optimized,optimized,default,4096,4096,3,1234,12,L1-dcache-load-misses,2736925,,240494551,99
optimized,optimized,default,4096,4096,3,1234,12,branch-instructions,170386423,,240494551,99
optimized,optimized,default,4096,4096,3,1234,12,branch-misses,8535816,,240494551,99
optimized,optimized,default,4096,4096,3,1234,12,instructions,1181900285,,240494551,99
optimized,optimized,default,4096,4096,3,1234,12,cpu-cycles,867625987,,240494551,99
optimized,optimized,default,4096,4096,3,1234,12,context-switches,7,,240918277,100
optimized,optimized,default,4096,4096,3,1234,12,page-faults,49302,,240918277,100
optimized,optimized,default,4096,4096,3,1234,13,L1-dcache-loads,156737776,,240380187,99
optimized,optimized,default,4096,4096,3,1234,13,L1-dcache-load-misses,2688839,,240380187,99
optimized,optimized,default,4096,4096,3,1234,13,branch-instructions,170388454,,240380187,99
optimized,optimized,default,4096,4096,3,1234,13,branch-misses,8536371,,240380187,99
optimized,optimized,default,4096,4096,3,1234,13,instructions,1181921905,,240380187,99
optimized,optimized,default,4096,4096,3,1234,13,cpu-cycles,867310459,,240380187,99
optimized,optimized,default,4096,4096,3,1234,13,context-switches,7,,240811938,100
optimized,optimized,default,4096,4096,3,1234,13,page-faults,49301,,240811938,100
optimized,optimized,default,4096,4096,3,1234,14,L1-dcache-loads,156711460,,240101482,99
optimized,optimized,default,4096,4096,3,1234,14,L1-dcache-load-misses,2691991,,240101482,99
optimized,optimized,default,4096,4096,3,1234,14,branch-instructions,170361444,,240101482,99
optimized,optimized,default,4096,4096,3,1234,14,branch-misses,8531735,,240101482,99
optimized,optimized,default,4096,4096,3,1234,14,instructions,1181745657,,240101482,99
